timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
544441459,1627049524799874,11010053,490787477,22543422,100575,146638,0.24200001,0.46676734,1.051,1.353,0.76,0.87,94,3,0.036000002,0.025,-0.026,-0.50200003,0.4881654,0,nan,0.0,1560,3,0,1,15
544642726,1627049524999875,11010053,490787479,22543423,100721,146784,0.245,0.46677065,1.0530001,1.3570001,0.76,0.87,94,3,0.05,0.001,0.05,-0.541,0.4881654,0,nan,0.0,1560,3,0,1,15
544842055,1627049525199874,11010053,490787479,22543424,100804,146867,0.23700002,0.46677363,1.0550001,1.36,0.76,0.87,94,3,0.029000001,-0.028,0.008,-0.51000005,0.4881654,0,nan,0.0,1560,3,0,1,15
545037399,1627049525399874,11010053,490787481,22543424,100923,146986,0.23700002,0.4667768,1.0550001,1.3610001,0.76,0.87,94,3,0.05,-0.041,-0.029000001,-0.526,0.4881654,0,nan,0.0,1560,3,0,1,15
545237872,1627049525599874,11010053,490787480,22543423,101084,147147,0.24100001,0.4667806,1.0580001,1.3640001,0.76,0.87,94,2,0.13100001,-0.101,-0.08400001,-0.64000005,0.4881654,0,nan,0.0,1092,3,0,1,15
545436435,1627049525799874,11010053,490787485,22543423,101248,147311,0.257,0.4667843,1.0580001,1.366,0.76,0.87,94,2,0.053000003,0.053000003,0.003,-0.64100003,0.4881654,0,nan,0.0,1092,3,0,1,15
545642429,1627049525999875,11010053,490787486,22543425,101429,147492,0.24300002,0.46678847,1.0600001,1.3700001,0.76,0.87,94,2,0.09900001,-0.082,0.055000003,-0.70100003,0.4881654,0,nan,0.0,1092,3,0,1,15
545839179,1627049526199874,11010053,490787487,22543423,101606,147669,0.25300002,0.466793,1.0610001,1.3740001,0.76,0.87,94,2,0.076000005,-0.014,-0.075,-0.75100005,0.4881654,0,nan,0.0,1092,3,0,1,15
546042456,1627049526399874,11010053,490787485,22543425,101715,147778,0.24000001,0.46679688,1.0630001,1.376,0.76,0.87,94,2,0.091000006,-0.086,0.031000001,-0.646,0.4881654,0,nan,0.0,1092,3,0,1,15
546242629,1627049526599874,11010053,490787483,22543422,101843,147906,0.25,0.46680105,1.0660001,1.3800001,0.76,0.87,94,2,0.10700001,-0.045,-0.097,-0.71800005,0.4881654,0,nan,0.0,1404,3,0,1,15
546443482,1627049526799874,11010053,490787481,22543423,102103,148166,0.24200001,0.46680784,1.0680001,1.383,0.76,0.87,94,2,0.157,-0.15200001,0.042000003,-1.1320001,0.4881654,0,nan,0.0,1404,3,0,1,15
546642116,1627049526999875,11010053,490787480,22543424,102426,148489,0.24000001,0.4668159,1.07,1.3850001,0.76,0.87,94,2,0.15900001,-0.147,0.061000004,-1.3610001,0.4881654,0,nan,0.0,1404,3,0,1,15
546836455,1627049527199874,11010053,490787478,22543426,102725,148788,0.24300002,0.4668244,1.072,1.389,0.84,0.96999997,94,2,0.13900001,-0.12100001,0.068,-1.4540001,0.4881654,0,nan,0.0,1404,3,0,1,14
547043616,1627049527399874,11010053,490787474,22543424,102997,149059,0.245,0.46683314,1.074,1.391,0.84,0.96999997,94,2,0.17,-0.15400001,-0.072000004,-1.485,0.4881654,0,nan,0.0,1404,3,0,1,14
547235804,1627049527599874,11010053,490787474,22543428,103338,149401,0.23700002,0.46684188,1.074,1.3920001,0.84,0.96999997,95,3,0.19900002,-0.141,0.14,-1.4760001,0.4881654,0,nan,0.0,1560,3,0,1,14
547436423,1627049527799875,11010053,490787472,22543431,103651,149714,0.24400002,0.46685043,1.075,1.3950001,0.84,0.96999997,95,3,0.163,-0.143,0.079,-1.45,0.4881654,0,nan,0.0,1560,3,0,1,14
547630742,1627049527999876,11010053,490787470,22543432,103982,150045,0.23200001,0.46685898,1.077,1.3950001,0.84,0.96999997,95,3,0.23500001,-0.21300001,0.09900001,-1.4150001,0.4881654,0,nan,0.0,1560,3,0,1,14
547830481,1627049528199875,11010053,490787467,22543434,104249,150312,0.22900002,0.46686703,1.0760001,1.393,0.84,0.96999997,95,3,0.18300001,-0.18,0.034,-1.365,0.4881654,0,nan,0.0,1560,3,0,1,14
548029139,1627049528399875,11010053,490787467,22543441,104447,150510,0.22500001,0.46687487,1.074,1.388,0.84,0.96999997,95,3,0.115,-0.113000005,0.017,-1.3410001,0.4881654,0,nan,0.0,1560,3,0,1,14
548232468,1627049528599875,11010053,490787466,22543446,104688,150751,0.21800001,0.46688253,1.072,1.386,0.84,0.96999997,95,2,0.179,-0.124000005,0.12900001,-1.3000001,0.4881654,0,nan,0.0,1482,3,0,1,14
548434431,1627049528799875,11010053,490787464,22543451,104827,150890,0.21800001,0.46688935,1.07,1.3820001,0.84,0.96999997,95,2,0.142,-0.127,0.064,-1.153,0.4881654,0,nan,0.0,1482,3,0,1,14
548631466,1627049528999876,11010053,490787465,22543458,104979,151042,0.223,0.46689597,1.0680001,1.378,0.84,0.96999997,95,2,0.066,-0.054,0.038000003,-1.1140001,0.4881654,0,nan,0.0,1482,3,0,1,14
