timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
17670058,1628252555600064,11010053,490787674,22544056,92311,138374,0.24200001,0.57480633,1.2930001,1.5730001,1.25,1.68,94,9,0.013,-0.012,0.004,0.020000001,5.3809743,0,nan,0.0,1482,3,0,1,12
17874396,1628252555800064,11010053,490787675,22544064,92382,138445,0.21200001,0.5748074,1.2830001,1.5610001,1.25,1.68,94,9,0.018000001,0.017,0.0050000004,-0.015000001,5.3809743,0,nan,0.0,1482,3,0,1,12
18074394,1628252556000064,11010053,490787675,22544074,92449,138512,0.17400001,0.5748083,1.274,1.5510001,1.25,1.68,94,9,0.006,-0.006,-0.002,-0.014,5.3809743,0,nan,0.0,1482,3,0,1,12
18274403,1628252556200064,11010053,490787675,22544083,92497,138560,0.23200001,0.5748093,1.2650001,1.5410001,0.97999996,1.28,94,8,0.023000002,0.009000001,-0.021000002,-0.027,5.3809743,0,nan,0.0,1482,3,0,1,13
18471581,1628252556400064,11010053,490787675,22544091,92546,138609,0.15300001,0.57481,1.256,1.5300001,0.97999996,1.28,94,8,0.012,-0.012,-0.002,-0.008,5.3809743,0,nan,0.0,1482,3,0,1,13
18675123,1628252556600064,11010053,490787675,22544097,92620,138683,0.21400002,0.5748111,1.2470001,1.5200001,0.97999996,1.28,94,8,0.006,0.0050000004,0.002,-0.017,5.3809743,0,nan,0.0,1482,3,0,1,13
18874906,1628252556800064,11010053,490787675,22544104,92693,138756,0.165,0.57481194,1.2390001,1.5090001,0.97999996,1.28,94,8,0.007,0.002,-0.007,0.003,5.3809743,0,nan,0.0,1482,3,0,1,13
19075395,1628252557000064,11010053,490787676,22544107,92771,138834,0.22000001,0.5748128,1.2310001,1.4990001,0.97999996,1.28,94,8,0.012,0.009000001,-0.008,-0.008,5.3809743,0,nan,0.0,1482,3,0,1,13
19269776,1628252557200065,11010053,490787676,22544110,92836,138899,0.19900002,0.5748139,1.2240001,1.4890001,0.97999996,1.28,101,3,0.011000001,0.0,0.011000001,0.012,5.3809743,0,nan,0.0,1482,3,0,1,13
19470054,1628252557400065,11010053,490787677,22544111,92913,138976,0.20700002,0.5748149,1.2140001,1.4770001,0.97999996,1.28,101,3,0.020000001,0.004,-0.019000001,-0.016,5.3809743,0,nan,0.0,1482,3,0,1,13
19670600,1628252557600065,11010053,490787679,22544108,93049,139112,0.201,0.5748158,1.2040001,1.462,0.97999996,1.28,101,3,0.023000002,-0.016,0.016,0.006,5.3809743,0,nan,0.0,1482,3,0,1,13
19875058,1628252557800065,11010053,490787681,22544104,93195,139258,0.19600001,0.5748168,1.192,1.4440001,0.97999996,1.28,101,3,0.009000001,-0.007,-0.006,0.016,5.3809743,0,nan,0.0,1482,3,0,1,13
20070246,1628252558000065,11010053,490787684,22544100,93330,139393,0.185,0.5748177,1.176,1.422,0.97999996,1.28,101,3,0.009000001,-0.007,-0.004,0.007,5.3809743,0,nan,0.0,1482,3,0,1,13
20275435,1628252558200065,11010053,490787685,22544099,93428,139491,0.19800001,0.57481855,1.1620001,1.401,0.97999996,1.28,101,3,0.010000001,-0.009000001,0.003,0.002,5.3809743,0,nan,0.0,1482,3,0,1,13
20474396,1628252558400065,11010053,490787686,22544101,93491,139554,0.201,0.5748196,1.149,1.383,0.97999996,1.28,101,3,0.010000001,0.008,-0.006,-0.004,5.3809743,0,nan,0.0,1482,3,0,1,13
20676441,1628252558600065,11010053,490787688,22544099,93593,139656,0.19800001,0.5748205,1.1370001,1.366,0.97999996,1.28,101,3,0.007,0.006,0.002,-0.009000001,5.3809743,0,nan,0.0,1482,3,0,1,13
20875552,1628252558800065,11010053,490787689,22544097,93698,139761,0.15200001,0.5748212,1.126,1.3490001,0.97999996,1.28,101,3,0.008,-0.008,0.002,-0.018000001,5.3809743,0,nan,0.0,1482,3,0,1,13
21080719,1628252559000065,11010053,490787690,22544096,93787,139850,0.202,0.57482225,1.1140001,1.3330001,0.97999996,1.28,101,3,0.017,0.015000001,-0.006,-0.027,5.3809743,0,nan,0.0,1482,3,0,1,13
21276871,1628252559200065,11010053,490787691,22544095,93882,139945,0.20500001,0.5748231,1.1040001,1.319,0.97999996,1.28,101,3,0.049000002,0.048,-0.011000001,-0.058000002,5.3809743,0,nan,0.0,1482,3,0,1,13
21476404,1628252559400065,11010053,490787691,22544094,93958,140021,0.163,0.57482404,1.0940001,1.304,0.97999996,1.28,101,3,0.008,-0.007,-0.003,-0.031000001,5.3809743,0,nan,0.0,1482,3,0,1,13
21682999,1628252559600065,11010053,490787691,22544094,94043,140106,0.19700001,0.57482487,1.085,1.291,0.97999996,1.28,101,3,0.019000001,0.012,-0.014,-0.042000003,5.3809743,0,nan,0.0,1482,3,0,1,13
21873689,1628252559800065,11010053,490787692,22544095,94117,140180,0.14400001,0.5748256,1.075,1.2770001,0.97999996,1.28,101,3,0.023000002,0.018000001,0.015000001,-0.007,5.3809743,0,nan,0.0,1482,3,0,1,13
22073396,1628252560000065,11010053,490787693,22544096,94183,140246,0.16700001,0.5748264,1.0660001,1.2650001,0.97999996,1.28,101,3,0.014,0.003,-0.014,-0.012,5.3809743,0,nan,0.0,1482,3,0,1,13
22274950,1628252560200065,11010053,490787693,22544097,94241,140303,0.2,0.5748273,1.0580001,1.253,0.97999996,1.28,101,3,0.020000001,-0.018000001,0.009000001,0.023000002,5.3809743,0,nan,0.0,1482,3,0,1,13
22473579,1628252560400065,11010053,490787694,22544098,94307,140370,0.187,0.5748283,1.051,1.2440001,0.97999996,1.28,101,3,0.014,-0.012,0.006,0.011000001,5.3809743,0,nan,0.0,1482,3,0,1,13
22678519,1628252560600066,11010053,490787695,22544099,94357,140420,0.14,0.57482886,1.0450001,1.2360001,0.97999996,1.28,101,3,0.008,0.007,-0.004,0.008,5.3809743,0,nan,0.0,1482,3,0,1,13
22874456,1628252560800066,11010053,490787695,22544100,94396,140459,0.177,0.57482976,1.039,1.228,0.97999996,1.28,101,3,0.004,0.004,0.0,0.001,5.3809743,0,nan,0.0,1482,3,0,1,13
23075684,1628252561000066,11010053,490787694,22544102,94426,140489,0.185,0.57483083,1.033,1.22,0.97999996,1.28,101,3,0.022000002,-0.019000001,0.011000001,0.0,5.3809743,0,nan,0.0,1482,3,0,1,13
23272471,1628252561200066,11010053,490787694,22544102,94463,140526,0.16700001,0.5748315,1.028,1.213,0.97999996,1.28,101,7,0.031000001,0.017,-0.025,-0.0050000004,5.3809743,0,nan,0.0,1482,3,0,1,13
23472446,1628252561400066,11010053,490787694,22544104,94493,140556,0.14,0.5748322,1.0220001,1.207,0.97999996,1.28,101,7,0.019000001,-0.008,0.018000001,-0.002,5.3809743,0,nan,0.0,1482,3,0,1,13
23673356,1628252561600066,11010053,490787694,22544105,94517,140579,0.15900001,0.5748329,1.0170001,1.2,0.97999996,1.28,101,7,0.019000001,0.019000001,-0.0050000004,0.009000001,5.3809743,0,nan,0.0,1482,3,0,1,13
23875042,1628252561800066,11010053,490787694,22544105,94564,140626,0.14600001,0.57483375,1.0120001,1.194,0.97999996,1.28,101,7,0.008,-0.003,-0.007,-0.017,5.3809743,0,nan,0.0,1482,3,0,1,13
24072994,1628252562000066,11010053,490787693,22544106,94595,140658,0.134,0.5748343,1.0070001,1.187,0.97999996,1.28,101,7,0.010000001,-0.004,-0.009000001,-0.008,5.3809743,0,nan,0.0,1482,3,0,1,13
24278588,1628252562200066,11010053,490787692,22544107,94615,140678,0.18900001,0.5748352,1.0020001,1.1800001,0.97999996,1.28,101,3,0.011000001,0.0050000004,-0.010000001,-0.027,5.3809743,0,nan,0.0,1482,3,0,1,13
24480397,1628252562400066,11010053,490787692,22544108,94643,140706,0.2,0.5748362,0.99600005,1.174,0.97999996,1.28,101,3,0.053000003,0.051000003,0.011000001,-0.031000001,5.3809743,0,nan,0.0,1482,3,0,1,13
25075260,1628252563000066,11010053,490787689,22544102,94673,140736,0.179,0.6085003,0.98100007,1.154,0.97999996,1.28,101,3,0.24400002,0.13100001,-0.20600002,-0.039,5.3316154,0,nan,0.0,1482,3,0,1,13
25273439,1628252563200066,11010053,490787689,22544098,94668,140731,0.158,0.6085014,0.9760001,1.149,0.97999996,1.28,101,5,0.215,0.078,-0.2,-0.003,5.3316154,0,nan,0.0,1482,3,0,1,13
25473365,1628252563400066,11010053,490787687,22544099,94660,140723,0.209,0.6085024,0.9710001,1.1420001,0.97999996,1.28,101,5,0.037,0.033,-0.016,-0.029000001,5.3316154,0,nan,0.0,1482,3,0,1,13
25675398,1628252563600066,11010053,490787684,22544101,94636,140699,0.17400001,0.60850304,0.966,1.136,0.97999996,1.28,101,5,0.022000002,-0.020000001,-0.008,0.008,5.3316154,0,nan,0.0,1482,3,0,1,13
25874890,1628252563800066,11010053,490787682,22544103,94615,140678,0.134,0.60850376,0.961,1.131,0.97999996,1.28,101,5,0.021000002,-0.006,-0.020000001,0.016,5.3316154,0,nan,0.0,1482,3,0,1,13
26075834,1628252564000066,11010053,490787681,22544106,94597,140660,0.18900001,0.6085045,0.957,1.126,0.97999996,1.28,101,5,0.044000003,0.042000003,0.014,-0.017,5.3316154,0,nan,0.0,1482,3,0,1,13
26275533,1628252564200067,11010053,490787678,22544109,94565,140628,0.201,0.60850537,0.95400006,1.121,0.97999996,1.28,101,3,0.07,-0.068,0.018000001,-0.004,5.3316154,0,nan,0.0,1482,3,0,1,13
26475430,1628252564400067,11010053,490787677,22544111,94539,140602,0.215,0.6085064,0.95000005,1.1170001,0.97999996,1.28,101,3,0.065000005,0.063,-0.017,-0.028,5.3316154,0,nan,0.0,1482,3,0,1,13
26673869,1628252564600067,11010053,490787674,22544114,94497,140560,0.15400001,0.6085071,0.947,1.1140001,0.97999996,1.28,101,3,0.018000001,-0.017,-0.0050000004,-0.019000001,5.3316154,0,nan,0.0,1482,3,0,1,13
26876429,1628252564800067,11010053,490787671,22544116,94462,140525,0.215,0.608508,0.94500005,1.1110001,0.97999996,1.28,101,3,0.037,0.036000002,-0.007,-0.037,5.3316154,0,nan,0.0,1482,3,0,1,13
27074082,1628252565000067,11010053,490787668,22544118,94416,140479,0.109000005,0.6085085,0.94200003,1.108,0.97999996,1.28,101,3,0.022000002,0.001,-0.022000002,0.003,5.3316154,0,nan,0.0,1482,3,0,1,13
27272418,1628252565200067,11010053,490787666,22544122,94380,140443,0.15400001,0.6085092,0.93900007,1.105,0.97999996,1.28,102,8,0.044000003,0.024,0.037,-0.034,5.3316154,0,nan,0.0,1482,3,0,1,13
27472396,1628252565400067,11010053,490787663,22544125,94338,140401,0.13000001,0.6085097,0.93600005,1.102,0.97999996,1.28,102,8,0.023000002,-0.001,-0.023000002,-0.008,5.3316154,0,nan,0.0,1482,3,0,1,13
27675607,1628252565600067,11010053,490787659,22544128,94293,140356,0.20500001,0.6085106,0.933,1.1,0.97999996,1.28,102,8,0.046000004,-0.045,0.012,0.011000001,5.3316154,0,nan,0.0,1482,3,0,1,13
27875132,1628252565800067,11010053,490787657,22544131,94259,140322,0.202,0.6085116,0.93000007,1.097,0.97999996,1.28,102,8,0.051000003,0.051000003,0.004,-0.018000001,5.3316154,0,nan,0.0,1482,3,0,1,13
28074832,1628252566000067,11010053,490787654,22544134,94210,140273,0.21000001,0.6085125,0.92800003,1.095,0.97999996,1.28,102,8,0.018000001,-0.017,-0.003,0.014,5.3316154,0,nan,0.0,1482,3,0,1,13
