timestamp,device_id,raw_data[0],raw_data[1],raw_data[2],raw_data[3],raw_data[4],raw_data[5],raw_data[6],raw_data[7],raw_data[8],raw_data[9],raw_data[10],raw_data[11],resolution,v_ref,channel_id[0],channel_id[1],channel_id[2],channel_id[3],channel_id[4],channel_id[5],channel_id[6],channel_id[7],channel_id[8],channel_id[9],channel_id[10],channel_id[11]
48115538,4294967295,12,0,12,20,54,1497,3063,2064,1673,1258,1081,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48125475,4294967295,17,3,5,15,54,1568,3065,2065,1673,1272,1079,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48135427,4294967295,7,19,35,0,54,1325,3069,2066,1660,1295,1074,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48145417,4294967295,14,14,6,21,55,1583,3081,2064,1676,1264,1079,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48155416,4294967295,9,2,26,18,55,1252,3071,2065,1667,1259,1068,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48165417,4294967295,9,1,20,26,54,1569,3073,2064,1661,1301,1073,1008,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48175417,4294967295,18,3,6,0,54,1459,3067,2065,1685,1276,1072,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48185419,4294967295,24,4,24,0,55,1560,3066,2065,1664,1272,1082,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48195418,4294967295,15,2,8,1,54,1509,3057,2064,1661,1300,1079,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48205417,4294967295,30,1,7,20,54,1663,2993,2065,1677,1267,1093,1005,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48215417,4294967295,32,4,27,16,52,1589,3005,2065,1668,1267,1098,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48225441,4294967295,24,15,7,0,55,1497,3063,2065,1673,1269,1102,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48235684,4294967295,0,0,24,1,55,1543,3050,2067,1657,1297,1096,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48245417,4294967295,14,3,6,5,55,1478,3076,2065,1682,1272,1100,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48255418,4294967295,13,13,6,16,54,1522,3043,2067,1664,1250,1097,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48265417,4294967295,22,2,2,26,54,1416,3071,2065,1665,1258,1084,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48275419,4294967295,11,11,22,0,54,1510,3060,2068,1657,1281,1082,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48285431,4294967295,17,0,1,19,54,1573,3035,2064,1672,1265,1081,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48295418,4294967295,16,2,25,0,54,1637,3049,2065,1672,1260,1089,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48305417,4294967295,16,2,7,20,55,1479,3075,2064,1660,1295,1081,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48315417,4294967295,16,4,27,0,54,1576,3065,2064,1677,1277,1088,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
