Time (ms),humidity (%),temperature (C*)
160034,64.00,19.90,
160118,64.00,19.90,
160203,64.00,19.90,
160287,64.00,19.90,
160371,64.00,19.90,
160455,64.00,19.90,
160540,64.00,19.90,
160624,64.00,19.90,
160708,64.00,19.90,
160792,64.00,19.90,
160877,64.00,19.90,
160961,64.00,19.90,
161045,64.00,19.90,
161129,63.00,20.20,
161213,63.00,20.20,
161298,63.00,20.20,
161382,63.00,20.20,
161466,63.00,20.20,
161551,63.00,20.20,
161635,63.00,20.20,
161719,63.00,20.20,
161803,63.00,20.20,
161888,63.00,20.20,
161972,63.00,20.20,
162056,63.00,20.20,
162140,63.00,20.20,
162225,63.00,20.20,
162309,63.00,20.20,
162393,63.00,20.20,
162477,63.00,20.20,
162562,63.00,20.20,
162646,63.00,20.20,
162729,63.00,20.20,
162813,63.00,20.20,
162898,63.00,20.20,
162982,63.00,20.20,
163066,63.00,20.20,
163151,62.00,20.40,
163235,62.00,20.40,
163319,62.00,20.40,
163403,62.00,20.40,
163487,62.00,20.40,
163572,62.00,20.40,
163656,62.00,20.40,
163740,62.00,20.40,
163824,62.00,20.40,
163909,62.00,20.40,
163993,62.00,20.40,
164077,62.00,20.40,
164169,62.00,20.40,
164246,62.00,20.40,
164330,62.00,20.40,
164414,62.00,20.40,
164498,62.00,20.40,
164583,62.00,20.40,
164667,62.00,20.40,
164751,62.00,20.40,
164836,62.00,20.40,
164920,62.00,20.40,
165004,62.00,20.40,
165088,62.00,20.40,
165173,62.00,20.50,
165257,62.00,20.50,
165341,62.00,20.50,
165425,62.00,20.50,
165509,62.00,20.50,
165594,62.00,20.50,
165678,62.00,20.50,
165762,62.00,20.50,
165847,62.00,20.50,
165931,62.00,20.50,
166014,62.00,20.50,
166098,62.00,20.50,
166183,62.00,20.50,
166267,62.00,20.50,
166351,62.00,20.50,
166435,62.00,20.50,
166520,62.00,20.50,
166604,62.00,20.50,
166688,62.00,20.50,
166772,62.00,20.50,
166857,62.00,20.50,
166941,62.00,20.50,
167025,62.00,20.50,
167110,62.00,20.50,
167194,61.00,20.50,
167278,61.00,20.50,
167362,61.00,20.50,
167446,61.00,20.50,
167531,61.00,20.50,
167615,61.00,20.50,
167699,61.00,20.50,
167783,61.00,20.50,
167868,61.00,20.50,
167952,61.00,20.50,
168036,61.00,20.50,
168120,61.00,20.50,
168205,61.00,20.50,
168289,61.00,20.50,
168373,61.00,20.50,
168457,61.00,20.50,
168542,61.00,20.50,
168626,61.00,20.50,
168710,61.00,20.50,
168795,61.00,20.50,
168879,61.00,20.50,
168963,61.00,20.50,
169047,61.00,20.50,
169132,61.00,20.50,
169216,60.00,20.60,
169299,60.00,20.60,
169383,60.00,20.60,
169467,60.00,20.60,
169552,60.00,20.60,
169636,60.00,20.60,
169720,60.00,20.60,
169804,60.00,20.60,
169889,60.00,20.60,
169973,60.00,20.60,
170057,60.00,20.60,
170142,60.00,20.60,
170226,60.00,20.60,
170310,60.00,20.60,
170394,60.00,20.60,
170479,60.00,20.60,
170563,60.00,20.60,
170647,60.00,20.60,
170731,60.00,20.60,
170816,60.00,20.60,
170900,60.00,20.60,
170984,60.00,20.60,
171068,60.00,20.60,
171153,60.00,20.60,
171237,59.00,20.60,
171322,59.00,20.60,
171406,59.00,20.60,
171490,59.00,20.60,
171575,59.00,20.60,
171659,59.00,20.60,
171743,59.00,20.60,
171828,59.00,20.60,
171912,59.00,20.60,
171996,59.00,20.60,
172080,59.00,20.60,
172165,59.00,20.60,
172249,59.00,20.60,
172333,59.00,20.60,
172417,59.00,20.60,
172502,59.00,20.60,
172585,59.00,20.60,
172669,59.00,20.60,
172753,59.00,20.60,
172838,59.00,20.60,
172922,59.00,20.60,
173006,59.00,20.60,
173091,59.00,20.60,
173175,59.00,20.60,
173259,59.00,20.60,
173344,59.00,20.60,
173428,59.00,20.60,
173513,59.00,20.60,
173597,59.00,20.60,
173681,59.00,20.60,
173765,59.00,20.60,
173850,59.00,20.60,
173934,59.00,20.60,
174026,59.00,20.60,
174102,59.00,20.60,
174187,59.00,20.60,
174271,59.00,20.60,
174355,59.00,20.60,
174440,59.00,20.60,
174524,59.00,20.60,
174608,59.00,20.60,
174692,59.00,20.60,
174777,59.00,20.60,
174861,59.00,20.60,
174945,59.00,20.60,
175029,59.00,20.60,
175114,59.00,20.60,
175198,59.00,20.60,
175282,59.00,20.70,
175366,59.00,20.70,
175450,59.00,20.70,
175535,59.00,20.70,
175619,59.00,20.70,
175703,59.00,20.70,
175788,59.00,20.70,
175872,59.00,20.70,
175955,59.00,20.70,
176039,59.00,20.70,
176124,59.00,20.70,
176208,59.00,20.70,
176292,59.00,20.70,
176376,59.00,20.70,
176461,59.00,20.70,
176545,59.00,20.70,
176629,59.00,20.70,
176713,59.00,20.70,
176798,59.00,20.70,
176882,59.00,20.70,
176966,59.00,20.70,
177051,59.00,20.70,
177135,59.00,20.70,
177219,59.00,20.70,
177303,58.00,20.70,
177387,58.00,20.70,
177472,58.00,20.70,
177556,58.00,20.70,
177640,58.00,20.70,
177724,58.00,20.70,
177809,58.00,20.70,
177893,58.00,20.70,
177977,58.00,20.70,
178061,58.00,20.70,
178146,58.00,20.70,
178230,58.00,20.70,
178314,58.00,20.70,
178399,58.00,20.70,
178483,58.00,20.70,
178567,58.00,20.70,
178651,58.00,20.70,
178736,58.00,20.70,
178820,58.00,20.70,
178904,58.00,20.70,
178988,58.00,20.70,
179073,58.00,20.70,
179156,58.00,20.70,
179240,58.00,20.70,
179328,58.00,20.80,
179408,58.00,20.80,
179492,58.00,20.80,
179576,58.00,20.80,
179660,58.00,20.80,
179745,58.00,20.80,
179829,58.00,20.80,
179913,58.00,20.80,
179997,58.00,20.80,
180082,58.00,20.80,
180166,58.00,20.80,
180250,58.00,20.80,
180334,58.00,20.80,
180419,58.00,20.80,
180503,58.00,20.80,
180587,58.00,20.80,
180672,58.00,20.80,
180756,58.00,20.80,
180840,58.00,20.80,
180924,58.00,20.80,
181009,58.00,20.80,
181093,58.00,20.80,
181177,58.00,20.80,
181261,58.00,20.80,
181346,59.00,21.20,
181430,59.00,21.20,
181514,59.00,21.20,
181598,59.00,21.20,
181682,59.00,21.20,
181767,59.00,21.20,
181851,59.00,21.20,
181935,59.00,21.20,
182019,59.00,21.20,
182104,59.00,21.20,
182188,59.00,21.20,
182272,59.00,21.20,
182356,59.00,21.20,
182440,59.00,21.20,
182524,59.00,21.20,
182608,59.00,21.20,
182693,59.00,21.20,
182777,59.00,21.20,
182861,59.00,21.20,
182945,59.00,21.20,
183030,59.00,21.20,
183114,59.00,21.20,
183198,59.00,21.20,
183282,59.00,21.20,
183367,60.00,21.20,
183451,60.00,21.20,
183535,60.00,21.20,
183619,60.00,21.20,
183703,60.00,21.20,
183788,60.00,21.20,
183879,60.00,21.20,
183956,60.00,21.20,
184041,60.00,21.20,
184125,60.00,21.20,
184209,60.00,21.20,
184293,60.00,21.20,
184378,60.00,21.20,
184462,60.00,21.20,
184546,60.00,21.20,
184630,60.00,21.20,
184715,60.00,21.20,
184799,60.00,21.20,
184883,60.00,21.20,
184967,60.00,21.20,
185052,60.00,21.20,
185136,60.00,21.20,
185220,60.00,21.20,
185304,60.00,21.20,
185389,61.00,21.40,
185473,61.00,21.40,
185556,61.00,21.40,
185640,61.00,21.40,
185725,61.00,21.40,
185809,61.00,21.40,
185893,61.00,21.40,
185977,61.00,21.40,
186062,61.00,21.40,
186146,61.00,21.40,
186230,61.00,21.40,
186314,61.00,21.40,
186399,61.00,21.40,
186483,61.00,21.40,
186567,61.00,21.40,
186651,61.00,21.40,
186736,61.00,21.40,
186820,61.00,21.40,
186904,61.00,21.40,
186989,61.00,21.40,
187073,61.00,21.40,
187157,61.00,21.40,
187241,61.00,21.40,
187326,61.00,21.40,
187410,61.00,21.60,
187494,61.00,21.60,
187578,61.00,21.60,
187662,61.00,21.60,
187747,61.00,21.60,
187831,61.00,21.60,
187915,61.00,21.60,
187999,61.00,21.60,
188084,61.00,21.60,
188168,61.00,21.60,
188252,61.00,21.60,
188337,61.00,21.60,
188421,61.00,21.60,
188505,61.00,21.60,
188589,61.00,21.60,
188674,61.00,21.60,
188758,61.00,21.60,
188841,61.00,21.60,
188925,61.00,21.60,
189010,61.00,21.60,
189094,61.00,21.60,
189178,61.00,21.60,
189262,61.00,21.60,
189347,61.00,21.60,
189431,61.00,21.80,
189516,61.00,21.80,
189600,61.00,21.80,
189685,61.00,21.80,
189769,61.00,21.80,
189853,61.00,21.80,
189937,61.00,21.80,
190022,61.00,21.80,
190106,61.00,21.80,
190190,61.00,21.80,
190274,61.00,21.80,
190359,61.00,21.80,
190443,61.00,21.80,
190527,61.00,21.80,
190611,61.00,21.80,
190696,61.00,21.80,
190780,61.00,21.80,
190864,61.00,21.80,
190949,61.00,21.80,
191033,61.00,21.80,
191117,61.00,21.80,
191201,61.00,21.80,
191286,61.00,21.80,
191370,61.00,21.80,
191454,59.00,21.90,
191538,59.00,21.90,
191622,59.00,21.90,
191707,59.00,21.90,
191791,59.00,21.90,
191875,59.00,21.90,
191959,59.00,21.90,
192044,59.00,21.90,
192128,59.00,21.90,
192211,59.00,21.90,
192296,59.00,21.90,
192380,59.00,21.90,
192464,59.00,21.90,
192548,59.00,21.90,
192633,59.00,21.90,
192717,59.00,21.90,
192801,59.00,21.90,
192885,59.00,21.90,
192970,59.00,21.90,
193054,59.00,21.90,
193138,59.00,21.90,
193222,59.00,21.90,
193307,59.00,21.90,
193391,59.00,21.90,
193475,59.00,21.90,
193559,59.00,21.90,
193644,59.00,21.90,
193735,59.00,21.90,
193812,59.00,21.90,
193896,59.00,21.90,
193981,59.00,21.90,
194065,59.00,21.90,
194149,59.00,21.90,
194233,59.00,21.90,
194318,59.00,21.90,
194402,59.00,21.90,
194486,59.00,21.90,
194570,59.00,21.90,
194655,59.00,21.90,
194739,59.00,21.90,
194823,59.00,21.90,
194908,59.00,21.90,
194992,59.00,21.90,
195076,59.00,21.90,
195160,59.00,21.90,
195245,59.00,21.90,
195329,59.00,21.90,
195412,59.00,21.90,
195496,59.00,22.00,
195580,59.00,22.00,
195665,59.00,22.00,
195749,59.00,22.00,
195833,59.00,22.00,
195917,59.00,22.00,
196002,59.00,22.00,
196086,59.00,22.00,
196170,59.00,22.00,
196254,59.00,22.00,
196339,59.00,22.00,
196423,59.00,22.00,
196507,59.00,22.00,
196592,59.00,22.00,
196676,59.00,22.00,
196760,59.00,22.00,
196844,59.00,22.00,
196929,59.00,22.00,
197013,59.00,22.00,
197097,59.00,22.00,
197181,59.00,22.00,
197266,59.00,22.00,
197350,59.00,22.00,
197434,59.00,22.00,
197518,59.00,22.20,
197602,59.00,22.20,
197687,59.00,22.20,
197771,59.00,22.20,
197855,59.00,22.20,
197939,59.00,22.20,
198024,59.00,22.20,
198108,59.00,22.20,
198192,59.00,22.20,
198277,59.00,22.20,
198361,59.00,22.20,
198445,59.00,22.20,
198529,59.00,22.20,
198614,59.00,22.20,
198697,59.00,22.20,
198781,59.00,22.20,
198865,59.00,22.20,
198950,59.00,22.20,
199034,59.00,22.20,
199118,59.00,22.20,
199202,59.00,22.20,
199287,59.00,22.20,
199371,59.00,22.20,
199455,59.00,22.20,
199540,58.00,22.20,
199623,58.00,22.20,
199708,58.00,22.20,
199792,58.00,22.20,
199876,58.00,22.20,
199961,58.00,22.20,
200045,58.00,22.20,
200131,58.00,22.20,
200213,58.00,22.20,
200298,58.00,22.20,
200382,58.00,22.20,
200466,58.00,22.20,
200550,58.00,22.20,
200635,58.00,22.20,
200719,58.00,22.20,
200803,58.00,22.20,
200887,58.00,22.20,
200972,58.00,22.20,
201056,58.00,22.20,
201140,58.00,22.20,
201224,58.00,22.20,
201309,58.00,22.20,
201393,58.00,22.20,
201477,58.00,22.20,
201562,58.00,22.00,
201645,58.00,22.00,
201730,58.00,22.00,
201814,58.00,22.00,
201897,58.00,22.00,
201981,58.00,22.00,
202066,58.00,22.00,
202150,58.00,22.00,
202234,58.00,22.00,
202318,58.00,22.00,
202403,58.00,22.00,
202487,58.00,22.00,
202571,58.00,22.00,
202656,58.00,22.00,
202740,58.00,22.00,
202824,58.00,22.00,
202908,58.00,22.00,
202993,58.00,22.00,
203077,58.00,22.00,
203161,58.00,22.00,
203245,58.00,22.00,
203330,58.00,22.00,
203414,58.00,22.00,
203506,58.00,22.00,
203582,57.00,21.90,
203667,57.00,21.90,
203751,57.00,21.90,
203835,57.00,21.90,
203919,57.00,21.90,
204004,57.00,21.90,
204088,57.00,21.90,
204172,57.00,21.90,
204256,57.00,21.90,
204341,57.00,21.90,
204425,57.00,21.90,
204509,57.00,21.90,
204593,57.00,21.90,
204678,57.00,21.90,
204762,57.00,21.90,
204846,57.00,21.90,
204931,57.00,21.90,
205015,57.00,21.90,
205099,57.00,21.90,
205182,57.00,21.90,
205267,57.00,21.90,
205351,57.00,21.90,
205435,57.00,21.90,
205519,57.00,21.90,
205604,57.00,21.80,
205688,57.00,21.80,
205772,57.00,21.80,
205856,57.00,21.80,
205940,57.00,21.80,
206025,57.00,21.80,
206109,57.00,21.80,
206193,57.00,21.80,
206277,57.00,21.80,
206362,57.00,21.80,
206446,57.00,21.80,
206530,57.00,21.80,
206615,57.00,21.80,
206699,57.00,21.80,
206783,57.00,21.80,
206867,57.00,21.80,
206952,57.00,21.80,
207036,57.00,21.80,
207120,57.00,21.80,
207204,57.00,21.80,
207289,57.00,21.80,
207373,57.00,21.80,
207457,57.00,21.80,
207541,57.00,21.80,
207626,58.00,21.70,
207710,58.00,21.70,
207794,58.00,21.70,
207878,58.00,21.70,
207963,58.00,21.70,
208047,58.00,21.70,
208131,58.00,21.70,
208215,58.00,21.70,
208300,58.00,21.70,
208384,58.00,21.70,
208467,58.00,21.70,
208551,58.00,21.70,
208636,58.00,21.70,
208720,58.00,21.70,
208804,58.00,21.70,
208888,58.00,21.70,
208973,58.00,21.70,
209057,58.00,21.70,
209141,58.00,21.70,
209226,58.00,21.70,
209310,58.00,21.70,
209394,58.00,21.70,
209478,58.00,21.70,
209563,58.00,21.70,
209647,58.00,21.60,
209731,58.00,21.60,
209815,58.00,21.60,
209899,58.00,21.60,
209984,58.00,21.60,
210068,58.00,21.60,
210152,58.00,21.60,
210236,58.00,21.60,
210321,58.00,21.60,
210405,58.00,21.60,
210489,58.00,21.60,
210574,58.00,21.60,
210658,58.00,21.60,
210742,58.00,21.60,
210826,58.00,21.60,
210911,58.00,21.60,
210995,58.00,21.60,
211079,58.00,21.60,
211163,58.00,21.60,
211248,58.00,21.60,
211332,58.00,21.60,
211416,58.00,21.60,
211500,58.00,21.60,
211585,58.00,21.60,
211668,58.00,21.50,
211753,58.00,21.50,
211837,58.00,21.50,
211921,58.00,21.50,
212006,58.00,21.50,
212090,58.00,21.50,
212174,58.00,21.50,
212259,58.00,21.50,
212343,58.00,21.50,
212427,58.00,21.50,
212511,58.00,21.50,
212596,58.00,21.50,
212680,58.00,21.50,
212764,58.00,21.50,
212848,58.00,21.50,
212933,58.00,21.50,
213017,58.00,21.50,
213101,58.00,21.50,
213185,58.00,21.50,
213270,58.00,21.50,
213361,58.00,21.50,
213438,58.00,21.50,
213523,58.00,21.50,
213607,58.00,21.50,
213691,58.00,21.40,
213776,58.00,21.40,
213860,58.00,21.40,
213945,58.00,21.40,
214029,58.00,21.40,
214113,58.00,21.40,
214197,58.00,21.40,
214282,58.00,21.40,
214366,58.00,21.40,
214450,58.00,21.40,
214534,58.00,21.40,
214619,58.00,21.40,
214703,58.00,21.40,
214787,58.00,21.40,
214871,58.00,21.40,
214956,58.00,21.40,
215040,58.00,21.40,
215123,58.00,21.40,
215208,58.00,21.40,
215292,58.00,21.40,
215376,58.00,21.40,
215460,58.00,21.40,
215545,58.00,21.40,
215629,58.00,21.40,
215713,58.00,21.30,
215798,58.00,21.30,
215882,58.00,21.30,
215967,58.00,21.30,
216051,58.00,21.30,
216135,58.00,21.30,
216219,58.00,21.30,
216304,58.00,21.30,
216388,58.00,21.30,
216472,58.00,21.30,
216556,58.00,21.30,
216641,58.00,21.30,
216725,58.00,21.30,
216809,58.00,21.30,
216894,58.00,21.30,
216978,58.00,21.30,
217062,58.00,21.30,
217146,58.00,21.30,
217231,58.00,21.30,
217315,58.00,21.30,
217399,58.00,21.30,
217483,58.00,21.30,
217568,58.00,21.30,
217652,58.00,21.30,
217736,58.00,21.00,
217820,58.00,21.00,
217904,58.00,21.00,
217989,58.00,21.00,
218073,58.00,21.00,
218157,58.00,21.00,
218241,58.00,21.00,
218326,58.00,21.00,
218409,58.00,21.00,
218493,58.00,21.00,
218578,58.00,21.00,
218662,58.00,21.00,
218746,58.00,21.00,
218830,58.00,21.00,
218915,58.00,21.00,
218999,58.00,21.00,
219083,58.00,21.00,
219167,58.00,21.00,
219252,58.00,21.00,
219336,58.00,21.00,
219420,58.00,21.00,
219504,58.00,21.00,
219589,58.00,21.00,
219673,58.00,21.00,
219757,58.00,20.80,
219841,58.00,20.80,
219925,58.00,20.80,
220010,58.00,20.80,
220094,58.00,20.80,
220178,58.00,20.80,
220262,58.00,20.80,
220347,58.00,20.80,
220431,58.00,20.80,
220515,58.00,20.80,
220600,58.00,20.80,
220684,58.00,20.80,
220768,58.00,20.80,
220852,58.00,20.80,
220937,58.00,20.80,
221023,58.00,20.80,
221105,58.00,20.80,
221189,58.00,20.80,
221274,58.00,20.80,
221358,58.00,20.80,
221442,58.00,20.80,
221526,58.00,20.80,
221611,58.00,20.80,
221694,58.00,20.80,
221778,58.00,20.80,
221862,58.00,20.80,
221946,58.00,20.80,
222031,58.00,20.80,
222115,58.00,20.80,
222199,58.00,20.80,
222284,58.00,20.80,
222368,58.00,20.80,
222452,58.00,20.80,
222536,58.00,20.80,
222621,58.00,20.80,
222705,58.00,20.80,
222789,58.00,20.80,
222873,58.00,20.80,
222958,58.00,20.80,
223042,58.00,20.80,
223126,58.00,20.80,
223218,58.00,20.80,
223295,58.00,20.80,
223379,58.00,20.80,
223463,58.00,20.80,
223548,58.00,20.80,
223632,58.00,20.80,
223716,58.00,20.80,
223800,58.00,20.70,
223884,58.00,20.70,
223969,58.00,20.70,
224053,58.00,20.70,
224137,58.00,20.70,
224221,58.00,20.70,
224306,58.00,20.70,
224390,58.00,20.70,
224474,58.00,20.70,
224558,58.00,20.70,
224643,58.00,20.70,
224727,58.00,20.70,
224811,58.00,20.70,
224894,58.00,20.70,
224979,58.00,20.70,
225063,58.00,20.70,
225147,58.00,20.70,
225232,58.00,20.70,
225316,58.00,20.70,
225400,58.00,20.70,
225484,58.00,20.70,
225569,58.00,20.70,
225653,58.00,20.70,
225737,58.00,20.70,
225821,59.00,20.70,
225905,59.00,20.70,
225990,59.00,20.70,
226074,59.00,20.70,
226158,59.00,20.70,
226243,59.00,20.70,
226327,59.00,20.70,
226411,59.00,20.70,
226495,59.00,20.70,
226580,59.00,20.70,
226664,59.00,20.70,
226748,59.00,20.70,
226832,59.00,20.70,
226917,59.00,20.70,
227001,59.00,20.70,
227085,59.00,20.70,
227169,59.00,20.70,
227254,59.00,20.70,
227338,59.00,20.70,
227422,59.00,20.70,
227507,59.00,20.70,
227591,59.00,20.70,
227675,59.00,20.70,
227759,59.00,20.70,
227844,59.00,20.50,
227928,59.00,20.50,
228012,59.00,20.50,
228096,59.00,20.50,
228179,59.00,20.50,
228264,59.00,20.50,
228348,59.00,20.50,
228432,59.00,20.50,
228516,59.00,20.50,
228601,59.00,20.50,
228685,59.00,20.50,
228769,59.00,20.50,
228853,59.00,20.50,
228938,59.00,20.50,
229022,59.00,20.50,
229106,59.00,20.50,
229191,59.00,20.50,
229275,59.00,20.50,
229359,59.00,20.50,
229443,59.00,20.50,
229528,59.00,20.50,
229612,59.00,20.50,
229696,59.00,20.50,
229780,59.00,20.50,
229865,59.00,20.60,
229949,59.00,20.60,
230033,59.00,20.60,
230117,59.00,20.60,
230201,59.00,20.60,
230286,59.00,20.60,
230370,59.00,20.60,
230454,59.00,20.60,
230538,59.00,20.60,
230623,59.00,20.60,
230707,59.00,20.60,
230791,59.00,20.60,
230876,59.00,20.60,
230960,59.00,20.60,
231044,59.00,20.60,
231128,59.00,20.60,
231213,59.00,20.60,
231297,59.00,20.60,
231380,59.00,20.60,
231464,59.00,20.60,
231549,59.00,20.60,
231633,59.00,20.60,
231717,59.00,20.60,
231801,59.00,20.60,
231886,60.00,20.50,
231970,60.00,20.50,
232054,60.00,20.50,
232138,60.00,20.50,
232222,60.00,20.50,
232307,60.00,20.50,
232391,60.00,20.50,
232475,60.00,20.50,
232560,60.00,20.50,
232644,60.00,20.50,
232728,60.00,20.50,
232812,60.00,20.50,
232897,60.00,20.50,
232988,60.00,20.50,
233065,60.00,20.50,
233149,60.00,20.50,
233234,60.00,20.50,
233318,60.00,20.50,
233402,60.00,20.50,
233486,60.00,20.50,
233571,60.00,20.50,
233655,60.00,20.50,
233739,60.00,20.50,
233824,60.00,20.50,
233908,61.00,20.40,
233992,61.00,20.40,
234076,61.00,20.40,
234160,61.00,20.40,
234245,61.00,20.40,
234329,61.00,20.40,
234413,61.00,20.40,
234497,61.00,20.40,
234582,61.00,20.40,
234665,61.00,20.40,
234749,61.00,20.40,
234833,61.00,20.40,
234918,61.00,20.40,
235002,61.00,20.40,
235086,61.00,20.40,
235170,61.00,20.40,
235255,61.00,20.40,
235339,61.00,20.40,
235423,61.00,20.40,
235508,61.00,20.40,
235592,61.00,20.40,
235676,61.00,20.40,
235760,61.00,20.40,
235845,61.00,20.40,
235929,61.00,20.30,
236013,61.00,20.30,
236097,61.00,20.30,
236181,61.00,20.30,
236266,61.00,20.30,
236350,61.00,20.30,
236434,61.00,20.30,
236518,61.00,20.30,
236603,61.00,20.30,
236687,61.00,20.30,
236771,61.00,20.30,
236855,61.00,20.30,
236940,61.00,20.30,
237024,61.00,20.30,
237108,61.00,20.30,
237193,61.00,20.30,
237277,61.00,20.30,
237361,61.00,20.30,
237445,61.00,20.30,
237530,61.00,20.30,
237614,61.00,20.30,
237698,61.00,20.30,
237782,61.00,20.30,
237867,61.00,20.30,
237950,62.00,20.40,
238035,62.00,20.40,
238119,62.00,20.40,
238203,62.00,20.40,
238288,62.00,20.40,
238372,62.00,20.40,
238456,62.00,20.40,
238540,62.00,20.40,
238625,62.00,20.40,
238709,62.00,20.40,
238793,62.00,20.40,
238878,62.00,20.40,
238962,62.00,20.40,
239046,62.00,20.40,
239130,62.00,20.40,
239215,62.00,20.40,
239299,62.00,20.40,
239383,62.00,20.40,
239467,62.00,20.40,
239552,62.00,20.40,
239636,62.00,20.40,
239720,62.00,20.40,
239804,62.00,20.40,
239889,62.00,20.40,
239973,62.00,20.50,
240058,62.00,20.50,
240142,62.00,20.50,
240227,62.00,20.50,
240311,62.00,20.50,
240395,62.00,20.50,
240479,62.00,20.50,
240564,62.00,20.50,
240648,62.00,20.50,
240732,62.00,20.50,
240816,62.00,20.50,
240901,62.00,20.50,
240985,62.00,20.50,
241069,62.00,20.50,
241154,62.00,20.50,
241238,62.00,20.50,
241321,62.00,20.50,
241405,62.00,20.50,
241490,62.00,20.50,
241574,62.00,20.50,
241658,62.00,20.50,
241742,62.00,20.50,
241829,62.00,20.50,
241911,62.00,20.50,
241995,63.00,20.60,
242079,63.00,20.60,
242163,63.00,20.60,
242248,63.00,20.60,
242332,63.00,20.60,
242416,63.00,20.60,
242501,63.00,20.60,
242585,63.00,20.60,
242669,63.00,20.60,
242761,63.00,20.60,
242838,63.00,20.60,
242922,63.00,20.60,
243006,63.00,20.60,
243090,63.00,20.60,
243175,63.00,20.60,
243259,63.00,20.60,
243343,63.00,20.60,
243427,63.00,20.60,
243512,63.00,20.60,
243596,63.00,20.60,
243680,63.00,20.60,
243765,63.00,20.60,
243849,63.00,20.60,
243933,63.00,20.60,
244017,63.00,20.70,
244101,63.00,20.70,
244186,63.00,20.70,
244270,63.00,20.70,
244354,63.00,20.70,
244438,63.00,20.70,
244523,63.00,20.70,
244606,63.00,20.70,
244690,63.00,20.70,
244775,63.00,20.70,
244859,63.00,20.70,
244943,63.00,20.70,
245027,63.00,20.70,
245112,63.00,20.70,
245196,63.00,20.70,
245280,63.00,20.70,
245364,63.00,20.70,
245449,63.00,20.70,
245533,63.00,20.70,
245617,63.00,20.70,
245701,63.00,20.70,
245786,63.00,20.70,
245870,63.00,20.70,
245954,63.00,20.70,
246039,62.00,20.70,
246123,62.00,20.70,
246207,62.00,20.70,
246291,62.00,20.70,
246375,62.00,20.70,
246460,62.00,20.70,
246544,62.00,20.70,
246628,62.00,20.70,
246712,62.00,20.70,
246797,62.00,20.70,
246881,62.00,20.70,
246965,62.00,20.70,
247049,62.00,20.70,
247134,62.00,20.70,
247218,62.00,20.70,
247302,62.00,20.70,
247387,62.00,20.70,
247471,62.00,20.70,
247555,62.00,20.70,
247639,62.00,20.70,
247724,62.00,20.70,
247808,62.00,20.70,
247891,62.00,20.70,
247975,62.00,20.70,
248060,61.00,20.90,
248144,61.00,20.90,
248228,61.00,20.90,
248312,61.00,20.90,
248396,61.00,20.90,
248481,61.00,20.90,
248565,61.00,20.90,
248649,61.00,20.90,
248734,61.00,20.90,
248818,61.00,20.90,
248902,61.00,20.90,
248986,61.00,20.90,
249071,61.00,20.90,
249155,61.00,20.90,
249239,61.00,20.90,
249323,61.00,20.90,
249408,61.00,20.90,
249492,61.00,20.90,
249576,61.00,20.90,
249660,61.00,20.90,
249745,61.00,20.90,
249829,61.00,20.90,
249913,61.00,20.90,
249998,61.00,20.90,
250082,60.00,20.80,
250166,60.00,20.80,
250250,60.00,20.80,
250334,60.00,20.80,
250418,60.00,20.80,
250503,60.00,20.80,
250587,60.00,20.80,
250671,60.00,20.80,
250756,60.00,20.80,
250840,60.00,20.80,
250924,60.00,20.80,
251008,60.00,20.80,
251092,60.00,20.80,
251176,60.00,20.80,
251260,60.00,20.80,
251344,60.00,20.80,
251429,60.00,20.80,
251513,60.00,20.80,
251597,60.00,20.80,
251681,60.00,20.80,
251766,60.00,20.80,
251850,60.00,20.80,
251934,60.00,20.80,
252019,60.00,20.80,
252103,60.00,21.00,
252187,60.00,21.00,
252271,60.00,21.00,
252355,60.00,21.00,
252439,60.00,21.00,
252531,60.00,21.00,
252608,60.00,21.00,
252692,60.00,21.00,
252777,60.00,21.00,
252861,60.00,21.00,
252945,60.00,21.00,
253029,60.00,21.00,
253114,60.00,21.00,
253198,60.00,21.00,
253282,60.00,21.00,
253366,60.00,21.00,
253451,60.00,21.00,
253535,60.00,21.00,
253619,60.00,21.00,
253703,60.00,21.00,
253788,60.00,21.00,
253872,60.00,21.00,
253956,60.00,21.00,
254040,60.00,21.00,
254125,60.00,21.30,
254209,60.00,21.30,
254292,60.00,21.30,
254376,60.00,21.30,
254461,60.00,21.30,
254545,60.00,21.30,
254629,60.00,21.30,
254713,60.00,21.30,
254798,60.00,21.30,
254882,60.00,21.30,
254966,60.00,21.30,
255050,60.00,21.30,
255135,60.00,21.30,
255219,60.00,21.30,
255303,60.00,21.30,
255387,60.00,21.30,
255472,60.00,21.30,
255556,60.00,21.30,
255640,60.00,21.30,
255724,60.00,21.30,
255809,60.00,21.30,
255893,60.00,21.30,
255977,60.00,21.30,
256062,60.00,21.30,
256146,59.00,21.30,
256230,59.00,21.30,
256314,59.00,21.30,
256398,59.00,21.30,
256483,59.00,21.30,
256567,59.00,21.30,
256651,59.00,21.30,
256735,59.00,21.30,
256820,59.00,21.30,
256904,59.00,21.30,
256988,59.00,21.30,
257073,59.00,21.30,
257157,59.00,21.30,
257241,59.00,21.30,
257325,59.00,21.30,
257410,59.00,21.30,
257494,59.00,21.30,
257577,59.00,21.30,
257661,59.00,21.30,
257746,59.00,21.30,
257830,59.00,21.30,
257914,59.00,21.30,
257998,59.00,21.30,
258083,59.00,21.30,
