timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
191968002,191967711,0.6864705,-0.32439756,-9.778709
191972979,191972687,0.682839,-0.3139754,-9.782516
191977956,191977669,0.6797625,-0.30964047,-9.777213
191982947,191982655,0.6791228,-0.3067627,-9.779101
191987926,191987629,0.67905396,-0.30698213,-9.78941
191992893,191992602,0.67595464,-0.31500423,-9.788161
191997879,191997589,0.68064815,-0.32249767,-9.778487
192002881,192002592,0.684833,-0.31316248,-9.770031
192007891,192007598,0.6870003,-0.3101162,-9.766947
192012880,192012595,0.68238664,-0.31272787,-9.773808
192017891,192017596,0.6807873,-0.31172606,-9.778569
192022898,192022597,0.6874011,-0.30707604,-9.780483
192027902,192027600,0.69404185,-0.30898753,-9.776675
192032894,192032598,0.69120187,-0.31751016,-9.779416
192037896,192037601,0.6841464,-0.33191755,-9.778212
192042887,192042601,0.68585557,-0.33170292,-9.775858
192047899,192047604,0.6862194,-0.32507125,-9.777392
192052889,192052604,0.6887785,-0.3147396,-9.780877
192057900,192057606,0.6977444,-0.31659627,-9.782064
192062907,192062610,0.70261145,-0.3258311,-9.777931
192067901,192067609,0.7028793,-0.319771,-9.782261
192072890,192072606,0.70038444,-0.32375816,-9.781623
192077908,192077610,0.69058937,-0.32587445,-9.780286
192082892,192082608,0.67089254,-0.3270669,-9.777513
192087920,192087613,0.67182124,-0.3246001,-9.773628
192092897,192092611,0.68572146,-0.31316656,-9.7691765
192097913,192097615,0.68987525,-0.30538574,-9.764365
192102901,192102614,0.69071215,-0.30593577,-9.772585
192107916,192107618,0.69382906,-0.31471366,-9.777067
192112898,192112615,0.69354427,-0.3151839,-9.778824
192117922,192117620,0.6902603,-0.31927878,-9.778884
192122915,192122618,0.6919675,-0.3196011,-9.774751
192127917,192127621,0.69434303,-0.3158232,-9.777239
192132916,192132620,0.70017576,-0.3204365,-9.770081
192137917,192137624,0.7005461,-0.32044432,-9.76881
192142914,192142622,0.6975688,-0.3230408,-9.776237
192147945,192147625,0.6901158,-0.32586005,-9.777533
192152932,192152624,0.6832731,-0.3245284,-9.77972
192157946,192157628,0.68402386,-0.32015774,-9.78049
192162936,192162626,0.68273944,-0.31882972,-9.777836
192167940,192167630,0.6836105,-0.32791004,-9.772745
192172931,192172628,0.682203,-0.32981333,-9.767645
192177947,192177632,0.6851536,-0.3306212,-9.766617
192182942,192182631,0.6887184,-0.32979825,-9.765405
192187942,192187634,0.68874913,-0.3275592,-9.77252
192192937,192192632,0.68100333,-0.32571757,-9.771793
192197958,192197646,0.6766002,-0.32677972,-9.770499
192202943,192202641,0.6799894,-0.3227518,-9.776754
192208148,192207864,0.6778204,-0.31462392,-9.773012
192213107,192212827,0.6797309,-0.30681527,-9.770107
192218103,192217810,0.6766368,-0.30530214,-9.77458
192223092,192222796,0.6697981,-0.31333035,-9.785339
192228056,192227769,0.6691559,-0.31887004,-9.787773
192233018,192232736,0.67791265,-0.31819317,-9.786684
192238006,192237717,0.68716675,-0.32287437,-9.782832
192242971,192242690,0.69506913,-0.32500532,-9.783041
192247968,192247679,0.6969881,-0.32520568,-9.778497
192252947,192252664,0.6890247,-0.31753537,-9.773
192257940,192257647,0.6869986,-0.3128055,-9.776254
192262937,192262648,0.6822016,-0.31496274,-9.777525
192267940,192267650,0.6753125,-0.32283297,-9.777155
192272935,192272650,0.66753185,-0.32341236,-9.771427
192277955,192277652,0.66760087,-0.30712178,-9.773435
192282951,192282652,0.67742306,-0.30741644,-9.779591
192287947,192287653,0.6776565,-0.31177363,-9.78285
192292933,192292654,0.68138796,-0.32196337,-9.784091
192297951,192297656,0.69129455,-0.3207209,-9.78016
192302945,192302658,0.69700754,-0.31463486,-9.775018
192307947,192307658,0.6963962,-0.3186498,-9.778957
192312945,192312658,0.6926142,-0.31486946,-9.779057
192317950,192317662,0.69104326,-0.30817035,-9.784047
192322963,192322661,0.6871922,-0.30675521,-9.7785
192327971,192327664,0.6832453,-0.31258616,-9.778591
192332963,192332663,0.6911197,-0.32011914,-9.773797
192337970,192337665,0.692825,-0.3224931,-9.767831
192342949,192342665,0.69024247,-0.31629938,-9.766396
192347983,192347667,0.689758,-0.3174484,-9.775775
192352953,192352668,0.6847488,-0.3182289,-9.784062
192357952,192357668,0.6840303,-0.320532,-9.772444
192362958,192362670,0.68755203,-0.32400605,-9.773226
192367966,192367671,0.68635833,-0.31761545,-9.781199
192372957,192372671,0.68843263,-0.31935373,-9.785824
192377978,192377673,0.6915736,-0.32322222,-9.782777
192382964,192382675,0.6808108,-0.3172198,-9.782821
192387966,192387681,0.6826946,-0.31467682,-9.781277
192392969,192392677,0.6844042,-0.3178038,-9.775642
192397974,192397678,0.68380165,-0.31521702,-9.77481
192402975,192402678,0.6797562,-0.31720176,-9.772369
192407998,192407682,0.6787288,-0.31994775,-9.769523
192413000,192412680,0.6758881,-0.3126073,-9.769496
192417986,192417684,0.6765951,-0.3098814,-9.776754
192422985,192422683,0.6736401,-0.32162675,-9.775196
192427991,192427685,0.675422,-0.32467458,-9.773251
192432982,192432684,0.6868098,-0.32346612,-9.7779
192438000,192437686,0.7007787,-0.3215249,-9.776628
192442982,192442687,0.7042518,-0.31024766,-9.77272
192447988,192447689,0.68764716,-0.3083561,-9.768533
192452985,192452689,0.68261766,-0.31674185,-9.771634
192457997,192457690,0.68235195,-0.32030153,-9.771144
192462988,192462691,0.68528956,-0.31599417,-9.769426
192468197,192467911,0.68878245,-0.3143559,-9.766751
192473171,192472882,0.68649274,-0.3196352,-9.772389
192478155,192477867,0.6848497,-0.32168183,-9.781466
192483116,192482838,0.6850969,-0.32137272,-9.786282
192488105,192487816,0.6871207,-0.31202608,-9.783676
192493074,192492792,0.6815627,-0.31273717,-9.778958
192498095,192497770,0.67788684,-0.31121796,-9.779887
192503044,192502748,0.67294073,-0.3057174,-9.779648
192508034,192507734,0.681982,-0.31487226,-9.773505
192512991,192512706,0.68907636,-0.31989267,-9.773754
192517990,192517703,0.6889547,-0.31512946,-9.778568
192522989,192522704,0.68006516,-0.31018135,-9.774519
192528000,192527705,0.6789496,-0.30498606,-9.775867
192533004,192532709,0.6857215,-0.31832337,-9.768553
192537997,192537708,0.67450565,-0.33131155,-9.765445
192543002,192542709,0.67441964,-0.3295371,-9.769007
192548006,192547710,0.68026704,-0.3185947,-9.774209
192553001,192552712,0.6927395,-0.31043032,-9.781416
192558002,192557712,0.6880617,-0.31509256,-9.78233
192563001,192562714,0.68047744,-0.3217491,-9.7821
192568005,192567715,0.67716014,-0.31793845,-9.778213
192573007,192572716,0.67652535,-0.31020722,-9.770686
192578011,192577717,0.6819834,-0.30981782,-9.775277
192583010,192582719,0.68428427,-0.31448632,-9.777152
192588002,192587719,0.6820182,-0.31204104,-9.779707
192593015,192592720,0.68209463,-0.3070927,-9.780605
192598012,192597721,0.6862298,-0.31001204,-9.777092
192608018,192607726,0.6792454,-0.32231286,-9.774027
192613014,192612725,0.6737716,-0.3263952,-9.769307
192618014,192617726,0.6729902,-0.32131454,-9.780342
192623010,192622727,0.6732546,-0.31817845,-9.774731
192628021,192627728,0.67822534,-0.32373255,-9.764822
192633023,192632729,0.6813857,-0.3178557,-9.772355
192638017,192637729,0.6779548,-0.31548116,-9.783777
192643013,192642731,0.67195356,-0.31989264,-9.785438
192648030,192647731,0.6656299,-0.32779735,-9.787066
192653018,192652733,0.66594565,-0.32720146,-9.780515
192658035,192657734,0.6757542,-0.33022046,-9.773195
192663020,192662736,0.68498266,-0.33708462,-9.77717
192668053,192667736,0.687305,-0.33372357,-9.773138
192673051,192672738,0.6796104,-0.3303854,-9.778234
192678044,192677738,0.6772457,-0.32103255,-9.782021
192683042,192682740,0.680898,-0.31511512,-9.782438
192688050,192687740,0.6799634,-0.3136965,-9.782471
192693035,192692742,0.6874756,-0.31254068,-9.783096
192698041,192697742,0.6859077,-0.3126189,-9.781796
192703051,192702745,0.69119114,-0.30870992,-9.778198
192708047,192707744,0.6915126,-0.31456688,-9.7754755
192713044,192712747,0.6941585,-0.32402256,-9.77044
192718047,192717747,0.69176406,-0.32271883,-9.774466
192723047,192722748,0.687713,-0.32134452,-9.777874
192728251,192727964,0.68484735,-0.32057488,-9.782931
192733239,192732956,0.68307674,-0.30714113,-9.776142
192738205,192737916,0.68089753,-0.30414823,-9.7815695
192743222,192742906,0.6775016,-0.30024403,-9.784013
192748157,192747870,0.67563206,-0.29844075,-9.780285
192753137,192752852,0.67892456,-0.30314526,-9.785371
192758120,192757830,0.6898473,-0.31483093,-9.790844
192763099,192762807,0.6942682,-0.32565075,-9.793592
192768072,192767789,0.69510186,-0.3259829,-9.793543
192773049,192772762,0.6942333,-0.3229821,-9.786085
192778044,192777760,0.6844815,-0.3283018,-9.787597
192783047,192782761,0.6776037,-0.3275555,-9.777843
192788054,192787763,0.6825796,-0.32803443,-9.767836
192793067,192792765,0.68533033,-0.33069715,-9.769223
192798055,192797763,0.6775879,-0.32813904,-9.7732725
192808065,192807770,0.6804083,-0.32239276,-9.770688
192813064,192812769,0.6768952,-0.32551903,-9.777268
192818055,192817774,0.676523,-0.32549098,-9.77899
192823057,192822769,0.67345566,-0.32324004,-9.780909
192828062,192827772,0.67958903,-0.32503045,-9.781636
192833060,192832773,0.68710726,-0.33216706,-9.775535
192838073,192837774,0.6856943,-0.32991865,-9.7733135
192843060,192842774,0.6902474,-0.33264005,-9.777015
192848098,192847775,0.6797392,-0.32979295,-9.778852
192853067,192852777,0.67326593,-0.32447708,-9.778267
192858094,192857777,0.66750985,-0.32629558,-9.779339
192863063,192862778,0.6810562,-0.32759422,-9.779495
192868065,192867780,0.69157493,-0.32914782,-9.775485
192873072,192872781,0.6925759,-0.3317641,-9.773976
192878079,192877785,0.69546163,-0.33404082,-9.771644
192883081,192882785,0.69781816,-0.3287473,-9.774302
192888067,192887783,0.6891251,-0.32624525,-9.771889
192893075,192892785,0.682809,-0.3301806,-9.778902
192898075,192897787,0.6748986,-0.32111531,-9.783467
192903079,192902788,0.6759509,-0.31306505,-9.7846365
192908078,192907789,0.686112,-0.31725237,-9.785453
192913080,192912790,0.69529897,-0.33004493,-9.781377
192918075,192917790,0.68947196,-0.32126904,-9.780944
192923078,192922792,0.6822561,-0.31472895,-9.772304
192928105,192927794,0.6897817,-0.3169039,-9.772693
192933097,192932793,0.68727404,-0.32831547,-9.776395
192938100,192937794,0.69059205,-0.3332678,-9.776584
192943119,192942797,0.700178,-0.32740745,-9.78115
192948096,192947796,0.69620293,-0.32454377,-9.779034
192953109,192952799,0.6837824,-0.32761893,-9.783728
192958101,192957799,0.67729294,-0.3261928,-9.793846
192963104,192962800,0.6785082,-0.3232347,-9.794124
192968099,192967805,0.6819269,-0.31304905,-9.779423
192973099,192972803,0.6907051,-0.3100971,-9.769089
192978107,192977803,0.6937162,-0.31902143,-9.769383
192983108,192982805,0.6827431,-0.32695627,-9.77004
192988316,192988026,0.6733985,-0.3299601,-9.770054
192993305,192993002,0.6717547,-0.3364205,-9.776392
192998279,192997981,0.67649823,-0.33598748,-9.774482
193003242,193002953,0.69154584,-0.3225138,-9.772163
193008231,193007939,0.70347667,-0.32154343,-9.778244
193013219,193012910,0.70149666,-0.32336524,-9.782787
193018174,193017885,0.6898659,-0.3155861,-9.781912
193023158,193022868,0.6843278,-0.31896612,-9.785157
193028141,193027847,0.68505275,-0.31828147,-9.778407
193033110,193032823,0.6894384,-0.31416816,-9.768889
193038111,193037819,0.69330174,-0.31081536,-9.775453
193043107,193042817,0.6930326,-0.31926817,-9.7855
193048105,193047819,0.6892772,-0.3265635,-9.783889
193053106,193052820,0.67926955,-0.31611806,-9.771622
193058111,193057822,0.6798294,-0.3099907,-9.767076
193063118,193062823,0.6838472,-0.3060469,-9.779563
193068121,193067824,0.6886764,-0.3026649,-9.785767
193073118,193072826,0.6881658,-0.30067125,-9.779383
193078116,193077827,0.6838553,-0.29950762,-9.766891
193083132,193082829,0.67634416,-0.31427157,-9.766831
193088121,193087830,0.68388504,-0.32449755,-9.777023
193093123,193092831,0.69470394,-0.32425132,-9.779716
193098121,193097832,0.69289285,-0.3204624,-9.771336
193103124,193102834,0.6976178,-0.31500608,-9.77212
193108128,193107835,0.6925042,-0.31238353,-9.772694
193113126,193112835,0.68221265,-0.31816903,-9.771092
193118128,193117837,0.67405343,-0.3234576,-9.7738085
193123132,193122838,0.66947037,-0.32743376,-9.7881775
193128125,193127838,0.6770607,-0.32451895,-9.786945
193133127,193132837,0.67948115,-0.3161849,-9.782234
193138135,193137840,0.6798917,-0.31143904,-9.77717
193143126,193142840,0.6776304,-0.31840163,-9.772511
193148131,193147843,0.67925715,-0.32809728,-9.766655
193153133,193152841,0.67737275,-0.33078587,-9.773658
193158136,193157842,0.68617684,-0.31621283,-9.775875
193163144,193162847,0.6927896,-0.31520745,-9.778307
193168137,193167846,0.6946974,-0.32155865,-9.769879
193173140,193172846,0.68669504,-0.32783133,-9.770067
193178148,193177848,0.68203443,-0.33472696,-9.768368
193183145,193182848,0.6839303,-0.32143107,-9.7735615
193188155,193187849,0.6887439,-0.32104364,-9.784383
193193156,193192850,0.6956397,-0.33076367,-9.790076
193198173,193197852,0.68891275,-0.32635105,-9.781719
193203156,193202853,0.68445367,-0.30896136,-9.771717
193208161,193207854,0.6848305,-0.3029182,-9.763545
193213156,193212855,0.67525053,-0.31084317,-9.767218
193218170,193217857,0.67463416,-0.3130388,-9.768839
193223161,193222858,0.68217,-0.306611,-9.766549
193228163,193227858,0.68630135,-0.30081326,-9.770911
193233157,193232858,0.6785689,-0.30566266,-9.769662
193238172,193237867,0.6786146,-0.31581336,-9.767179
193243164,193242860,0.6804062,-0.3150594,-9.776885
193248364,193248077,0.68346137,-0.313431,-9.779509
193253332,193253049,0.67487246,-0.30960554,-9.784235
193258319,193258030,0.6675244,-0.31496245,-9.77892
193263290,193263005,0.6612879,-0.3205885,-9.77428
193268294,193267996,0.66229457,-0.32807598,-9.778317
193273238,193272958,0.6636872,-0.33223096,-9.775394
193278242,193277942,0.6615183,-0.32614517,-9.769908
193283207,193282920,0.67477846,-0.31731015,-9.765235
193288184,193287899,0.68837404,-0.31221128,-9.770655
193293154,193292870,0.693953,-0.31516215,-9.775331
193298168,193297873,0.6962283,-0.3143585,-9.776267
193303189,193302873,0.69254726,-0.32224393,-9.781761
193308160,193307875,0.6919408,-0.32620293,-9.776799
193313170,193312875,0.692219,-0.32222453,-9.764348
193318176,193317878,0.69595563,-0.32857275,-9.7646885
193323163,193322878,0.68926233,-0.3351167,-9.77059
193328168,193327880,0.67838913,-0.3344488,-9.773518
193333175,193332880,0.6847457,-0.3302553,-9.77375
193338181,193337882,0.69178194,-0.32742766,-9.77468
193343168,193342882,0.6837405,-0.32390788,-9.774102
193348182,193347884,0.6805425,-0.32109797,-9.778344
193353169,193352884,0.68567044,-0.32027903,-9.779763
193358179,193357887,0.6907422,-0.3100782,-9.775177
193363170,193362886,0.68977,-0.30968985,-9.768925
193368176,193367888,0.69253355,-0.3196946,-9.768326
193373175,193372889,0.6869608,-0.3274453,-9.773139
193378191,193377892,0.6833583,-0.33078665,-9.7703705
193383189,193382901,0.68045205,-0.3298757,-9.778306
193388185,193387893,0.68581235,-0.32419732,-9.787785
193393220,193392893,0.68800205,-0.3169169,-9.786001
193398197,193397901,0.68908346,-0.3149135,-9.787478
193403185,193402896,0.6886293,-0.3148443,-9.783349
193408194,193407899,0.6878935,-0.3187065,-9.780643
193413188,193412899,0.6768104,-0.31677902,-9.783622
193418197,193417908,0.6684599,-0.3091379,-9.78841
193423186,193422900,0.67260045,-0.30641314,-9.786041
193428194,193427902,0.68712634,-0.30315423,-9.778646
193433189,193432902,0.6880368,-0.31480482,-9.767247
193438195,193437904,0.69052774,-0.32048702,-9.772448
193443192,193442904,0.69014436,-0.3230429,-9.779754
193448222,193447906,0.6795918,-0.31522825,-9.784137
193453209,193452908,0.6799635,-0.30632377,-9.778689
193458229,193457908,0.6865751,-0.30723095,-9.781941
193463219,193462909,0.6894142,-0.31027472,-9.777071
193468223,193467910,0.6936015,-0.31488025,-9.778362
193473218,193472911,0.6927345,-0.31577572,-9.775488
193478215,193477912,0.6932277,-0.30957988,-9.779548
193483216,193482915,0.68483,-0.30867586,-9.780744
193488228,193487917,0.6863629,-0.3172989,-9.776861
193493214,193492916,0.693019,-0.3176179,-9.76881
193498215,193497916,0.68850845,-0.3219994,-9.759993
193503227,193502917,0.6839116,-0.32248068,-9.763223
193508425,193508132,0.6783486,-0.32404616,-9.773398
193513418,193513123,0.678081,-0.31836924,-9.782778
193518366,193518083,0.68119717,-0.3044769,-9.781286
193523347,193523066,0.6847421,-0.30494002,-9.775705
193528337,193528048,0.68900174,-0.31704023,-9.768775
193533303,193533014,0.68050057,-0.3145146,-9.764111
193538287,193537996,0.6718355,-0.3109291,-9.76499
193543254,193542967,0.6676449,-0.30651993,-9.769478
193548249,193547951,0.6745574,-0.31434193,-9.772664
193553218,193552926,0.68307996,-0.31916034,-9.777066
193558222,193557932,0.69055873,-0.31928003,-9.781535
193563218,193562930,0.6921582,-0.31582013,-9.789553
193568220,193567931,0.6926233,-0.31343877,-9.791353
193573214,193572932,0.68819416,-0.30432057,-9.784558
193578254,193577945,0.6474347,-0.29044986,-9.67095
193583216,193582936,0.6181222,-0.315423,-9.661154
193588237,193587939,0.5884415,-0.32457337,-9.702429
193593229,193592937,0.5689231,-0.3374006,-9.793875
193598227,193597939,0.58833075,-0.34140044,-9.850328
193603240,193602942,0.60827374,-0.34441552,-9.870237
193608239,193607943,0.6324647,-0.34535497,-9.837672
193613225,193612941,0.66505665,-0.35353154,-9.797011
193618234,193617947,0.71072125,-0.36543,-9.767159
193623234,193622943,0.74817777,-0.3685778,-9.764692
193628255,193627947,0.7783326,-0.3577972,-9.789201
193633229,193632945,0.79182446,-0.34041354,-9.803352
193638262,193637948,0.80319375,-0.32617992,-9.795867
193643232,193642947,0.7913121,-0.32165086,-9.778067
193648264,193647949,0.7611752,-0.3244469,-9.764856
193653242,193652950,0.7248873,-0.320428,-9.780127
193658243,193657951,0.68693405,-0.30918324,-9.798164
193663235,193662953,0.6552127,-0.2969887,-9.80199
193668245,193667954,0.6318462,-0.2849304,-9.792573
193673237,193672954,0.61218125,-0.2839221,-9.777865
193678251,193677957,0.60244405,-0.2721916,-9.761363
193683247,193682959,0.60208577,-0.27111924,-9.755119
193688246,193687957,0.61873496,-0.2784728,-9.770814
193693252,193692966,0.6386602,-0.29460296,-9.786525
193698259,193697960,0.6720822,-0.3154113,-9.799453
193703245,193702960,0.70624745,-0.34168434,-9.8014145
193708274,193707963,0.7377963,-0.35636362,-9.7994375
193713270,193712963,0.7761788,-0.3649974,-9.790338
193718275,193717965,0.80399555,-0.36280528,-9.779844
193723273,193722965,0.80752695,-0.35403293,-9.779634
193728277,193727967,0.80249053,-0.34790227,-9.781635
193733277,193732969,0.77797556,-0.33821547,-9.767961
193738272,193737970,0.73053235,-0.3193992,-9.7547035
193743277,193742970,0.69843316,-0.31561923,-9.7600155
193748274,193747971,0.6653627,-0.30727008,-9.777464
193753270,193752972,0.62911165,-0.299533,-9.792852
193758283,193757973,0.6082866,-0.28561977,-9.7920265
193763268,193762974,0.597217,-0.26860693,-9.782591
193768509,193768192,0.5948854,-0.26219037,-9.763435
193773444,193773159,0.5938655,-0.26449677,-9.7581415
193778443,193778144,0.6121417,-0.27635768,-9.763016
193783395,193783116,0.6333607,-0.2997191,-9.797759
193788414,193788093,0.6609293,-0.32153067,-9.826118
193793365,193793074,0.68909645,-0.33732185,-9.820022
193798361,193798051,0.7090127,-0.3575937,-9.794642
193803313,193803023,0.7327087,-0.37221447,-9.7541895
193808292,193808006,0.73951334,-0.3844554,-9.736408
193813278,193812993,0.72919714,-0.38671386,-9.74715
193818277,193817985,0.72096777,-0.37528875,-9.768942
193823271,193822986,0.70480233,-0.3513236,-9.787424
193828273,193827988,0.6866041,-0.33047912,-9.780191
193833294,193832996,0.6698918,-0.32015327,-9.756131
193838278,193837991,0.6563805,-0.29991978,-9.733993
193843272,193842991,0.6455988,-0.28932625,-9.730577
193848284,193847992,0.63965845,-0.2921456,-9.753322
193853289,193852994,0.63110495,-0.30009744,-9.780989
193858279,193857994,0.6306328,-0.30865794,-9.799263
193863291,193862996,0.6398781,-0.32133862,-9.786475
193868278,193867997,0.64449835,-0.33766234,-9.755426
193873296,193872999,0.6566512,-0.34450212,-9.737987
193878297,193877999,0.67403543,-0.3569358,-9.749539
193883283,193882999,0.68596476,-0.36462307,-9.774838
193888285,193888001,0.69255424,-0.36444595,-9.812741
193893289,193893002,0.69585764,-0.36196798,-9.826921
193898295,193898006,0.6911389,-0.35320055,-9.8234
193903290,193903005,0.6839555,-0.33846176,-9.807082
193908305,193908007,0.67762405,-0.31661108,-9.786561
193913287,193913006,0.6742364,-0.29280767,-9.770741
193918306,193918009,0.66653585,-0.28363326,-9.775871
193923299,193923008,0.6627928,-0.29186347,-9.803415
193928303,193928010,0.6579241,-0.3182423,-9.819075
193933300,193933011,0.6554507,-0.33786988,-9.816245
193938309,193938012,0.65055907,-0.3471996,-9.797915
193943300,193943016,0.64460534,-0.35874817,-9.774255
193948305,193948014,0.63701254,-0.35753274,-9.748005
193953308,193953016,0.6341146,-0.35496992,-9.746709
193958310,193958018,0.637001,-0.3639866,-9.766993
193963301,193963017,0.64387834,-0.35670266,-9.778632
193968335,193968019,0.6571022,-0.33786213,-9.780618
193973317,193973020,0.66476893,-0.31575555,-9.770175
193978328,193978024,0.665931,-0.29868847,-9.755369
193983330,193983021,0.6744221,-0.28910547,-9.761224
193988331,193988023,0.69189537,-0.2893506,-9.765836
193993326,193993024,0.6960955,-0.29828182,-9.763314
193998331,193998025,0.6990093,-0.29950184,-9.762628
194003322,194003026,0.69981515,-0.30483744,-9.76262
194008333,194008027,0.7097924,-0.3239013,-9.765637
194013335,194013029,0.7201151,-0.35848787,-9.782449
194018330,194018029,0.7291511,-0.3790653,-9.822727
194023353,194023032,0.7373549,-0.38839698,-9.8425045
194028550,194028253,0.7592294,-0.40819955,-9.8333435
194033514,194033223,0.7588784,-0.41702458,-9.803162
194038495,194038197,0.75791407,-0.3940205,-9.785951
194043465,194043180,0.7566633,-0.36658597,-9.787148
194048450,194048154,0.75732493,-0.33906347,-9.79864
194053439,194053128,0.7520273,-0.31147107,-9.79958
194058416,194058116,0.73695713,-0.29723373,-9.780602
194063404,194063082,0.71139944,-0.2818352,-9.747186
194068368,194068068,0.6945482,-0.25467652,-9.719821
194073332,194073038,0.673655,-0.23665158,-9.729343
194078341,194078042,0.66407377,-0.23470657,-9.7581835
194083331,194083044,0.6588168,-0.23369597,-9.788479
194088345,194088045,0.65105295,-0.24104406,-9.80688
194093336,194093047,0.6532116,-0.256973,-9.790688
194098339,194098048,0.6619097,-0.28003383,-9.766658
194103374,194103050,0.655791,-0.31306994,-9.764433
194108353,194108051,0.64155746,-0.3414415,-9.774163
194113337,194113051,0.63037366,-0.36456373,-9.780652
194118348,194118052,0.6237598,-0.38256586,-9.782699
194123341,194123053,0.61428183,-0.3930763,-9.77133
194128349,194128056,0.6124897,-0.38337335,-9.760972
194133356,194133055,0.62069654,-0.3784333,-9.753537
194138356,194138058,0.62554294,-0.37517267,-9.763055
194143348,194143058,0.63302374,-0.36114416,-9.777959
194148353,194148061,0.6412084,-0.35781416,-9.803965
194153354,194153059,0.6595286,-0.35652044,-9.823899
194158358,194158063,0.68320084,-0.3420232,-9.817085
194163352,194163065,0.7014458,-0.31869256,-9.801783
194168364,194168066,0.7132064,-0.30146143,-9.781237
194173385,194173064,0.7123689,-0.30118662,-9.772286
194178360,194178068,0.70281345,-0.30986363,-9.774309
194183366,194183067,0.69795674,-0.30356216,-9.780044
194188367,194188069,0.693192,-0.29212672,-9.787577
194193357,194193068,0.67642367,-0.29136956,-9.782881
194198368,194198072,0.66471845,-0.31154123,-9.769222
194203392,194203070,0.6596623,-0.32618436,-9.746961
194208364,194208073,0.65475917,-0.33937106,-9.747872
194218373,194218077,0.6626549,-0.36859727,-9.776131
194223357,194223074,0.6664658,-0.37506592,-9.781173
194228387,194228079,0.66593456,-0.38023463,-9.77955
194233375,194233076,0.6732432,-0.37061366,-9.781653
194238390,194238081,0.67608887,-0.36540884,-9.780347
194243374,194243078,0.6796672,-0.360704,-9.778496
194248390,194248082,0.67855376,-0.3462805,-9.772722
194253380,194253081,0.66812325,-0.3287945,-9.764467
194258385,194258084,0.6651819,-0.3262047,-9.755326
194263385,194263083,0.66602075,-0.31856263,-9.751652
194268390,194268087,0.6694465,-0.3047441,-9.765309
194273381,194273086,0.66692674,-0.29264286,-9.782439
194278401,194278087,0.66778314,-0.29001364,-9.789477
194283391,194283087,0.66959256,-0.29478246,-9.78136
194288592,194288301,0.6708847,-0.29794914,-9.779654
194298564,194298262,0.6762225,-0.32573003,-9.795136
194303522,194303228,0.6798208,-0.33743867,-9.788592
194308502,194308208,0.6829995,-0.34298658,-9.776354
194313469,194313183,0.6751161,-0.35453558,-9.769847
194318458,194318167,0.6764696,-0.36274213,-9.76991
194323429,194323135,0.6661397,-0.35852456,-9.772927
194328423,194328127,0.65022314,-0.3477386,-9.782476
194333380,194333099,0.65291053,-0.35780394,-9.78662
194338385,194338099,0.6588009,-0.37257093,-9.784467
194343393,194343100,0.6715636,-0.37247592,-9.783183
194348394,194348103,0.6873259,-0.35929596,-9.782647
194353384,194353102,0.688222,-0.34600517,-9.787214
194358390,194358105,0.6878932,-0.3340629,-9.78793
194363391,194363104,0.6968147,-0.31855118,-9.7831955
194368395,194368106,0.6989837,-0.30791375,-9.774452
194373404,194373106,0.7018478,-0.30180126,-9.770243
194378395,194378109,0.7067137,-0.30064932,-9.763911
194383395,194383109,0.70745116,-0.3056276,-9.762039
194388421,194388113,0.699967,-0.3136571,-9.765257
194393404,194393111,0.6935351,-0.32514602,-9.762372
194398408,194398115,0.69167626,-0.3322612,-9.7644615
194403397,194403113,0.68924296,-0.34721366,-9.776339
194408415,194408115,0.6868593,-0.35429946,-9.779102
194413412,194413115,0.68982327,-0.34835076,-9.782257
194418413,194418118,0.6885334,-0.33842334,-9.789377
194423398,194423118,0.6848206,-0.32291442,-9.793982
194428417,194428119,0.6710554,-0.31558254,-9.787958
194438424,194438124,0.65124685,-0.3096521,-9.801045
194443422,194443122,0.6648669,-0.29703954,-9.80641
194448418,194448125,0.67257786,-0.29735163,-9.809611
194453406,194453124,0.6740185,-0.3033488,-9.80441
194458438,194458136,0.6771252,-0.3185746,-9.782488
194463428,194463127,0.67140144,-0.33530292,-9.746025
194468423,194468127,0.66976136,-0.34093282,-9.732686
194473410,194473129,0.6722584,-0.3484938,-9.744108
194478439,194478132,0.67162585,-0.35530865,-9.772194
194483418,194483131,0.67385834,-0.35926014,-9.786585
194488445,194488133,0.66767704,-0.3687,-9.777041
194493438,194493133,0.6608388,-0.370403,-9.766999
194498448,194498136,0.64930385,-0.36153004,-9.759782
194508447,194508140,0.6363514,-0.33213046,-9.764761
194513467,194513145,0.63842016,-0.3289619,-9.782396
194518448,194518140,0.6413039,-0.33183372,-9.794853
194523458,194523139,0.6507197,-0.32888594,-9.789854
194528448,194528142,0.66755795,-0.319995,-9.78047
194533441,194533142,0.675941,-0.31994233,-9.7727585
194538452,194538144,0.67694795,-0.31584188,-9.767905
194543476,194543144,0.6759856,-0.31633404,-9.763223
194548652,194548358,0.68158776,-0.3196305,-9.763461
194553611,194553327,0.6840022,-0.3260517,-9.77196
194558611,194558315,0.6808464,-0.33380708,-9.76433
194563575,194563293,0.6715011,-0.33243135,-9.765055
194568565,194568273,0.66129756,-0.3428351,-9.771836
194573524,194573236,0.6673094,-0.3549585,-9.786285
194578525,194578225,0.6814209,-0.35999542,-9.793172
194583498,194583189,0.69705355,-0.36443496,-9.794573
