timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
18392898,1629799619399701,11010053,490787402,22544328,86562,132625,0.21100001,2.5709717,1.143,1.6630001,0.71999997,1.37,110,10,0.031000001,0.025,-0.018000001,-0.031000001,0.0,0,nan,0.0,1560,3,0,1,15
18594521,1629799619599701,11010053,490787399,22544330,86670,132733,0.238,2.5709717,1.133,1.651,0.71999997,1.37,110,10,0.018000001,0.016,0.009000001,-0.020000001,0.0,0,nan,0.0,1560,3,0,1,15
18796562,1629799619799701,11010053,490787397,22544331,86765,132828,0.20400001,2.5709722,1.1240001,1.639,0.71999997,1.37,110,10,0.015000001,-0.015000001,0.002,-0.034,0.0,0,nan,0.0,1560,3,0,1,15
19000868,1629799619999702,11010053,490787395,22544331,86868,132931,0.23600002,2.5709727,1.116,1.628,0.71999997,1.37,110,10,0.024,0.023000002,-0.008,-0.039,0.0,0,nan,0.0,1560,3,0,1,15
19196568,1629799620199701,11010053,490787394,22544331,86973,133035,0.19000001,2.570973,1.108,1.618,0.71999997,1.37,111,11,0.030000001,-0.026,-0.014,-0.043,0.0,0,nan,0.0,1482,3,0,1,15
19396429,1629799620399701,11010053,490787394,22544330,87088,133150,0.21400002,2.570973,1.1,1.6070001,0.71999997,1.37,111,11,0.037,0.032,-0.020000001,-0.030000001,0.0,0,nan,0.0,1482,3,0,1,15
19594583,1629799620599701,11010053,490787393,22544329,87185,133248,0.16700001,2.5709732,1.092,1.598,0.71999997,1.37,111,11,0.022000002,-0.009000001,-0.020000001,-0.013,0.0,0,nan,0.0,1482,3,0,1,15
19796427,1629799620799701,11010053,490787393,22544330,87314,133377,0.24400002,2.5709736,1.085,1.588,0.71999997,1.37,111,11,0.028,0.020000001,0.019000001,-0.039,0.0,0,nan,0.0,1482,3,0,1,15
19996732,1629799620999702,11010053,490787393,22544329,87460,133523,0.22600001,2.5709736,1.08,1.58,0.71999997,1.37,111,11,0.017,0.006,-0.016,-0.060000002,0.0,0,nan,0.0,1482,3,0,1,15
20202273,1629799621199701,11010053,490787393,22544329,87580,133643,0.24200001,2.570974,1.0760001,1.5730001,0.71999997,1.37,110,10,0.055000003,0.053000003,-0.014,-0.056,0.0,0,nan,0.0,1482,3,0,1,15
20394597,1629799621399701,11010053,490787394,22544328,87671,133734,0.25500003,2.5709743,1.0730001,1.567,0.71999997,1.37,110,10,0.052,0.052,0.003,-0.098000005,0.0,0,nan,0.0,1482,3,0,1,15
20600570,1629799621599701,11010053,490787399,22544326,87818,133881,0.25,2.5709743,1.07,1.5610001,0.66999996,1.25,110,10,0.085,0.085,0.001,-0.07,0.0,0,nan,0.0,1482,3,0,1,16
20791305,1629799621799701,11010053,490787405,22544326,88026,134089,0.259,2.5709746,1.067,1.5550001,0.66999996,1.25,110,10,0.047000002,0.045,0.013,-0.064,0.0,0,nan,0.0,1482,3,0,1,16
20992064,1629799621999702,11010053,490787406,22544325,88191,134253,0.256,2.5709748,1.064,1.549,0.71999997,1.37,110,10,0.010000001,0.008,0.007,-0.082,0.0,0,nan,0.0,1482,3,0,1,15
21193779,1629799622199701,11010053,490787408,22544324,88293,134356,0.259,2.5709748,1.062,1.5450001,0.71999997,1.37,110,9,0.055000003,0.05,0.022000002,-0.104,0.0,0,nan,0.0,1482,3,0,1,15
21392286,1629799622399701,11010053,490787410,22544322,88372,134435,0.261,2.5709753,1.0610001,1.542,0.71999997,1.37,110,9,0.035,0.035,-0.001,-0.078,0.0,0,nan,0.0,1482,3,0,1,15
21592650,1629799622599701,11010053,490787411,22544322,88486,134549,0.245,2.5709758,1.0600001,1.539,0.71999997,1.37,110,9,0.019000001,-0.012,0.015000001,-0.07700001,0.0,0,nan,0.0,1482,3,0,1,15
21797629,1629799622799702,11010053,490787412,22544323,88597,134660,0.257,2.5709758,1.0580001,1.5350001,0.71999997,1.37,110,9,0.020000001,0.014,0.014,-0.075,0.0,0,nan,0.0,1482,3,0,1,15
21999546,1629799622999703,11010053,490787413,22544323,88705,134768,0.256,2.570976,1.056,1.5300001,0.71999997,1.37,110,9,0.051000003,0.051000003,0.003,-0.067,0.0,0,nan,0.0,1482,3,0,1,15
22197476,1629799623199702,11010053,490787413,22544324,88819,134882,0.23,2.5709763,1.054,1.5250001,0.71999997,1.37,110,9,0.012,-0.007,-0.010000001,-0.045,0.0,0,nan,0.0,1482,3,0,1,15
22398575,1629799623399702,11010053,490787414,22544324,88916,134979,0.231,2.5709763,1.052,1.521,0.71999997,1.37,110,9,0.035,0.035,-0.007,-0.017,0.0,0,nan,0.0,1482,3,0,1,15
22598259,1629799623599702,11010053,490787415,22544325,89024,135087,0.22800002,2.5709767,1.051,1.5170001,0.71999997,1.37,110,9,0.013,0.012,-0.003,-0.006,0.0,0,nan,0.0,1482,3,0,1,15
