Time (ms),humidity (%),temperature (C*)
542622,38.00,26.00,
542707,38.00,26.00,
542791,38.00,26.00,
542875,38.00,26.00,
542960,38.00,26.00,
543044,38.00,26.00,
543128,38.00,26.00,
543212,38.00,26.00,
543297,37.00,25.90,
543381,37.00,25.90,
543465,37.00,25.90,
543549,37.00,25.90,
543633,37.00,25.90,
543718,37.00,25.90,
543802,37.00,25.90,
543886,37.00,25.90,
543970,37.00,25.90,
544055,37.00,25.90,
544139,37.00,25.90,
544223,37.00,25.90,
544307,37.00,25.90,
544392,37.00,25.90,
544476,37.00,25.90,
544560,37.00,25.90,
544645,37.00,25.90,
544729,37.00,25.90,
544813,37.00,25.90,
544897,37.00,25.90,
544982,37.00,25.90,
545065,37.00,25.90,
545149,37.00,25.90,
545233,37.00,25.90,
545318,37.00,25.90,
545402,37.00,25.90,
545486,37.00,25.90,
545570,37.00,25.90,
545654,37.00,25.90,
545739,37.00,25.90,
545823,37.00,25.90,
545907,37.00,25.90,
545991,37.00,25.90,
546076,37.00,25.90,
546160,37.00,25.90,
546244,37.00,25.90,
546329,37.00,25.90,
546413,37.00,25.90,
546497,37.00,25.90,
546581,37.00,25.90,
546666,37.00,25.90,
546750,37.00,25.90,
546834,37.00,25.90,
546918,37.00,25.90,
547003,37.00,25.90,
547087,37.00,25.90,
547171,37.00,25.90,
547255,37.00,25.90,
547340,37.00,25.90,
547424,37.00,25.90,
547508,37.00,25.90,
547592,37.00,25.90,
547676,37.00,25.90,
547761,37.00,25.90,
547845,37.00,25.90,
547929,37.00,25.90,
548014,37.00,25.90,
548098,37.00,25.90,
548182,37.00,25.90,
548265,37.00,25.90,
548360,37.00,25.90,
548434,37.00,25.90,
548518,37.00,25.90,
548602,37.00,25.90,
548687,37.00,25.90,
548771,37.00,25.90,
548855,37.00,25.90,
548939,37.00,25.90,
549024,37.00,25.90,
549108,37.00,25.90,
549192,37.00,25.90,
549277,37.00,25.90,
549361,37.00,25.70,
549445,37.00,25.70,
549529,37.00,25.70,
549613,37.00,25.70,
549698,37.00,25.70,
549782,37.00,25.70,
549866,37.00,25.70,
549950,37.00,25.70,
550035,37.00,25.70,
550119,37.00,25.70,
550203,37.00,25.70,
550287,37.00,25.70,
550372,37.00,25.70,
550456,37.00,25.70,
550540,37.00,25.70,
550624,37.00,25.70,
550709,37.00,25.70,
550793,37.00,25.70,
550877,37.00,25.70,
550962,37.00,25.70,
551046,37.00,25.70,
551130,37.00,25.70,
551214,37.00,25.70,
551299,37.00,25.70,
551383,38.00,25.60,
551467,38.00,25.60,
551550,38.00,25.60,
551634,38.00,25.60,
551719,38.00,25.60,
551803,38.00,25.60,
551887,38.00,25.60,
551971,38.00,25.60,
552056,38.00,25.60,
552140,38.00,25.60,
552224,38.00,25.60,
552308,38.00,25.60,
552393,38.00,25.60,
552477,38.00,25.60,
552561,38.00,25.60,
552645,38.00,25.60,
552730,38.00,25.60,
552814,38.00,25.60,
552898,38.00,25.60,
552983,38.00,25.60,
553067,38.00,25.60,
553151,38.00,25.60,
553235,38.00,25.60,
553320,38.00,25.60,
553404,38.00,25.60,
553488,38.00,25.60,
553572,38.00,25.60,
553656,38.00,25.60,
553741,38.00,25.60,
553825,38.00,25.60,
553909,38.00,25.60,
553993,38.00,25.60,
554078,38.00,25.60,
554162,38.00,25.60,
554246,38.00,25.60,
554330,38.00,25.60,
554415,38.00,25.60,
554499,38.00,25.60,
554583,38.00,25.60,
554670,38.00,25.60,
554752,38.00,25.60,
554835,38.00,25.60,
554919,38.00,25.60,
555004,38.00,25.60,
555088,38.00,25.60,
555172,38.00,25.60,
555256,38.00,25.60,
555341,38.00,25.60,
555425,38.00,25.40,
555509,38.00,25.40,
555593,38.00,25.40,
555677,38.00,25.40,
555762,38.00,25.40,
555846,38.00,25.40,
555930,38.00,25.40,
556014,38.00,25.40,
556099,38.00,25.40,
556183,38.00,25.40,
556267,38.00,25.40,
556351,38.00,25.40,
556436,38.00,25.40,
556520,38.00,25.40,
556604,38.00,25.40,
556688,38.00,25.40,
556773,38.00,25.40,
556857,38.00,25.40,
556941,38.00,25.40,
557026,38.00,25.40,
557110,38.00,25.40,
557194,38.00,25.40,
557278,38.00,25.40,
557363,38.00,25.40,
557447,38.00,25.20,
557531,38.00,25.20,
557615,38.00,25.20,
557699,38.00,25.20,
557783,38.00,25.20,
557868,38.00,25.20,
557962,38.00,25.20,
558035,38.00,25.20,
558120,38.00,25.20,
558204,38.00,25.20,
558288,38.00,25.20,
558372,38.00,25.20,
558457,38.00,25.20,
558541,38.00,25.20,
558625,38.00,25.20,
558709,38.00,25.20,
558794,38.00,25.20,
558878,38.00,25.20,
558962,38.00,25.20,
559046,38.00,25.20,
559131,38.00,25.20,
559215,38.00,25.20,
559299,38.00,25.20,
559383,38.00,25.20,
559468,38.00,25.20,
559552,38.00,25.20,
559636,38.00,25.20,
559720,38.00,25.20,
559804,38.00,25.20,
559889,38.00,25.20,
559973,38.00,25.20,
560057,38.00,25.20,
560141,38.00,25.20,
560226,38.00,25.20,
560310,38.00,25.20,
560394,38.00,25.20,
560478,38.00,25.20,
560563,38.00,25.20,
560647,38.00,25.20,
560731,38.00,25.20,
560816,38.00,25.20,
560900,38.00,25.20,
560984,38.00,25.20,
561068,38.00,25.20,
561153,38.00,25.20,
561236,38.00,25.20,
561320,38.00,25.20,
561404,38.00,25.20,
561489,38.00,25.20,
561573,38.00,25.20,
561657,38.00,25.20,
561741,38.00,25.20,
561825,38.00,25.20,
561910,38.00,25.20,
561994,38.00,25.20,
562078,38.00,25.20,
562162,38.00,25.20,
562247,38.00,25.20,
562331,38.00,25.20,
562415,38.00,25.20,
562499,38.00,25.20,
562584,38.00,25.20,
562668,38.00,25.20,
562752,38.00,25.20,
562836,38.00,25.20,
562921,38.00,25.20,
563005,38.00,25.20,
563089,38.00,25.20,
563174,38.00,25.20,
563258,38.00,25.20,
563342,38.00,25.20,
563426,38.00,25.20,
563511,38.00,25.10,
563594,38.00,25.10,
563679,38.00,25.10,
563763,38.00,25.10,
563847,38.00,25.10,
563931,38.00,25.10,
564016,38.00,25.10,
564100,38.00,25.10,
564184,38.00,25.10,
564269,38.00,25.10,
564353,38.00,25.10,
564436,38.00,25.10,
564520,38.00,25.10,
564605,38.00,25.10,
564689,38.00,25.10,
564773,38.00,25.10,
564857,38.00,25.10,
564942,38.00,25.10,
565026,38.00,25.10,
565110,38.00,25.10,
565194,38.00,25.10,
565279,38.00,25.10,
565363,38.00,25.10,
565447,38.00,25.10,
565532,38.00,25.00,
565615,38.00,25.00,
565700,38.00,25.00,
565784,38.00,25.00,
565868,38.00,25.00,
565953,38.00,25.00,
566037,38.00,25.00,
566121,38.00,25.00,
566205,38.00,25.00,
566290,38.00,25.00,
566374,38.00,25.00,
566458,38.00,25.00,
566542,38.00,25.00,
566627,38.00,25.00,
566711,38.00,25.00,
566795,38.00,25.00,
566879,38.00,25.00,
566964,38.00,25.00,
567048,38.00,25.00,
567132,38.00,25.00,
567217,38.00,25.00,
567301,38.00,25.00,
567385,38.00,25.00,
567479,38.00,25.00,
567554,38.00,24.80,
567636,38.00,24.80,
567721,38.00,24.80,
567805,38.00,24.80,
567889,38.00,24.80,
567973,38.00,24.80,
568058,38.00,24.80,
568142,38.00,24.80,
568226,38.00,24.80,
568311,38.00,24.80,
568395,38.00,24.80,
568479,38.00,24.80,
568563,38.00,24.80,
568648,38.00,24.80,
568732,38.00,24.80,
568816,38.00,24.80,
568900,38.00,24.80,
568985,38.00,24.80,
569069,38.00,24.80,
569153,38.00,24.80,
569237,38.00,24.80,
569322,38.00,24.80,
569406,38.00,24.80,
569490,38.00,24.80,
569575,38.00,24.80,
569658,38.00,24.80,
569743,38.00,24.80,
569827,38.00,24.80,
569911,38.00,24.80,
569995,38.00,24.80,
570080,38.00,24.80,
570164,38.00,24.80,
570248,38.00,24.80,
570332,38.00,24.80,
570417,38.00,24.80,
570501,38.00,24.80,
570585,38.00,24.80,
570670,38.00,24.80,
570754,38.00,24.80,
570838,38.00,24.80,
570921,38.00,24.80,
571006,38.00,24.80,
571090,38.00,24.80,
571174,38.00,24.80,
571258,38.00,24.80,
571343,38.00,24.80,
571427,38.00,24.80,
571511,38.00,24.80,
571595,39.00,24.70,
571679,39.00,24.70,
571764,39.00,24.70,
571848,39.00,24.70,
571932,39.00,24.70,
572016,39.00,24.70,
572101,39.00,24.70,
572185,39.00,24.70,
572269,39.00,24.70,
572354,39.00,24.70,
572438,39.00,24.70,
572522,39.00,24.70,
572606,39.00,24.70,
572691,39.00,24.70,
572775,39.00,24.70,
572859,39.00,24.70,
572943,39.00,24.70,
573028,39.00,24.70,
573112,39.00,24.70,
573196,39.00,24.70,
573280,39.00,24.70,
573365,39.00,24.70,
573449,39.00,24.70,
573533,39.00,24.70,
573618,39.00,24.50,
573701,39.00,24.50,
573786,39.00,24.50,
573870,39.00,24.50,
573954,39.00,24.50,
574038,39.00,24.50,
574123,39.00,24.50,
574206,39.00,24.50,
574290,39.00,24.50,
574375,39.00,24.50,
574459,39.00,24.50,
574543,39.00,24.50,
574627,39.00,24.50,
574712,39.00,24.50,
574796,39.00,24.50,
574880,39.00,24.50,
574964,39.00,24.50,
575049,39.00,24.50,
575133,39.00,24.50,
575217,39.00,24.50,
575301,39.00,24.50,
575386,39.00,24.50,
575470,39.00,24.50,
575556,39.00,24.50,
575638,40.00,24.10,
575722,40.00,24.10,
575807,40.00,24.10,
575891,40.00,24.10,
575975,40.00,24.10,
576059,40.00,24.10,
576144,40.00,24.10,
576228,40.00,24.10,
576312,40.00,24.10,
576396,40.00,24.10,
576481,40.00,24.10,
576565,40.00,24.10,
576649,40.00,24.10,
576733,40.00,24.10,
576818,40.00,24.10,
576902,40.00,24.10,
576986,40.00,24.10,
577080,40.00,24.10,
577155,40.00,24.10,
577239,40.00,24.10,
577323,40.00,24.10,
577408,40.00,24.10,
577491,40.00,24.10,
577575,40.00,24.10,
577659,40.00,24.10,
577744,40.00,24.10,
577828,40.00,24.10,
577913,40.00,24.10,
577997,40.00,24.10,
578081,40.00,24.10,
578165,40.00,24.10,
578250,40.00,24.10,
578334,40.00,24.10,
578418,40.00,24.10,
578502,40.00,24.10,
578587,40.00,24.10,
578671,40.00,24.10,
578755,40.00,24.10,
578840,40.00,24.10,
578924,40.00,24.10,
579008,40.00,24.10,
579092,40.00,24.10,
579177,40.00,24.10,
579261,40.00,24.10,
579345,40.00,24.10,
579429,40.00,24.10,
579514,40.00,24.10,
579598,40.00,24.10,
579682,41.00,24.10,
579767,41.00,24.10,
579851,41.00,24.10,
579935,41.00,24.10,
580020,41.00,24.10,
580104,41.00,24.10,
580188,41.00,24.10,
580273,41.00,24.10,
580357,41.00,24.10,
580441,41.00,24.10,
580525,41.00,24.10,
580610,41.00,24.10,
580694,41.00,24.10,
580777,41.00,24.10,
580861,41.00,24.10,
580946,41.00,24.10,
581030,41.00,24.10,
581114,41.00,24.10,
581198,41.00,24.10,
581283,41.00,24.10,
581367,41.00,24.10,
581451,41.00,24.10,
581536,41.00,24.10,
581620,41.00,24.10,
581704,41.00,24.30,
581789,41.00,24.30,
581873,41.00,24.30,
581957,41.00,24.30,
582042,41.00,24.30,
582126,41.00,24.30,
582210,41.00,24.30,
582294,41.00,24.30,
582379,41.00,24.30,
582463,41.00,24.30,
582547,41.00,24.30,
582632,41.00,24.30,
582716,41.00,24.30,
582800,41.00,24.30,
582884,41.00,24.30,
582969,41.00,24.30,
583053,41.00,24.30,
583137,41.00,24.30,
583221,41.00,24.30,
583306,41.00,24.30,
583390,41.00,24.30,
583474,41.00,24.30,
583558,41.00,24.30,
583643,41.00,24.30,
583727,41.00,24.40,
583812,41.00,24.40,
583896,41.00,24.40,
583980,41.00,24.40,
584065,41.00,24.40,
584148,41.00,24.40,
584232,41.00,24.40,
584316,41.00,24.40,
584401,41.00,24.40,
584485,41.00,24.40,
584569,41.00,24.40,
584653,41.00,24.40,
584738,41.00,24.40,
584822,41.00,24.40,
584906,41.00,24.40,
584991,41.00,24.40,
585075,41.00,24.40,
585159,41.00,24.40,
585243,41.00,24.40,
585328,41.00,24.40,
585412,41.00,24.40,
585496,41.00,24.40,
585580,41.00,24.40,
585665,41.00,24.40,
585749,41.00,24.50,
585834,41.00,24.50,
585918,41.00,24.50,
586002,41.00,24.50,
586087,41.00,24.50,
586171,41.00,24.50,
586255,41.00,24.50,
586339,41.00,24.50,
586424,41.00,24.50,
586508,41.00,24.50,
586592,41.00,24.50,
586686,41.00,24.50,
586761,41.00,24.50,
586845,41.00,24.50,
586929,41.00,24.50,
587013,41.00,24.50,
587098,41.00,24.50,
587182,41.00,24.50,
587266,41.00,24.50,
587351,41.00,24.50,
587435,41.00,24.50,
587518,41.00,24.50,
587602,41.00,24.50,
587687,41.00,24.50,
587771,41.00,24.50,
587855,41.00,24.50,
587939,41.00,24.50,
588023,41.00,24.50,
588108,41.00,24.50,
588192,41.00,24.50,
588276,41.00,24.50,
588360,41.00,24.50,
588445,41.00,24.50,
588529,41.00,24.50,
588613,41.00,24.50,
588697,41.00,24.50,
588782,41.00,24.50,
588866,41.00,24.50,
588950,41.00,24.50,
589034,41.00,24.50,
589119,41.00,24.50,
589203,41.00,24.50,
589287,41.00,24.50,
589372,41.00,24.50,
589456,41.00,24.50,
589540,41.00,24.50,
589624,41.00,24.50,
589709,41.00,24.50,
589793,41.00,24.60,
589877,41.00,24.60,
589961,41.00,24.60,
590045,41.00,24.60,
590130,41.00,24.60,
590214,41.00,24.60,
590298,41.00,24.60,
590382,41.00,24.60,
590467,41.00,24.60,
590551,41.00,24.60,
590635,41.00,24.60,
590718,41.00,24.60,
590803,41.00,24.60,
590887,41.00,24.60,
590971,41.00,24.60,
591055,41.00,24.60,
591140,41.00,24.60,
591224,41.00,24.60,
591308,41.00,24.60,
591393,41.00,24.60,
591477,41.00,24.60,
591561,41.00,24.60,
591645,41.00,24.60,
591730,41.00,24.60,
591814,41.00,24.60,
591898,41.00,24.60,
591982,41.00,24.60,
592066,41.00,24.60,
592151,41.00,24.60,
592235,41.00,24.60,
592319,41.00,24.60,
592403,41.00,24.60,
592488,41.00,24.60,
592572,41.00,24.60,
592656,41.00,24.60,
592740,41.00,24.60,
592825,41.00,24.60,
592909,41.00,24.60,
592993,41.00,24.60,
593077,41.00,24.60,
593162,41.00,24.60,
593246,41.00,24.60,
593330,41.00,24.60,
593415,41.00,24.60,
593499,41.00,24.60,
593583,41.00,24.60,
593667,41.00,24.60,
593752,41.00,24.60,
593836,42.00,24.60,
593920,42.00,24.60,
594003,42.00,24.60,
594087,42.00,24.60,
594171,42.00,24.60,
594256,42.00,24.60,
594340,42.00,24.60,
594424,42.00,24.60,
594509,42.00,24.60,
594593,42.00,24.60,
594677,42.00,24.60,
594761,42.00,24.60,
594846,42.00,24.60,
594930,42.00,24.60,
595014,42.00,24.60,
595098,42.00,24.60,
595183,42.00,24.60,
595267,42.00,24.60,
595351,42.00,24.60,
595435,42.00,24.60,
595520,42.00,24.60,
595604,42.00,24.60,
595688,42.00,24.60,
595773,42.00,24.60,
595857,42.00,24.70,
595941,42.00,24.70,
596025,42.00,24.70,
596109,42.00,24.70,
596194,42.00,24.70,
596288,42.00,24.70,
596364,42.00,24.70,
596446,42.00,24.70,
596531,42.00,24.70,
596615,42.00,24.70,
596699,42.00,24.70,
596783,42.00,24.70,
596868,42.00,24.70,
596952,42.00,24.70,
597036,42.00,24.70,
597120,42.00,24.70,
597204,42.00,24.70,
597288,42.00,24.70,
597372,42.00,24.70,
597456,42.00,24.70,
597541,42.00,24.70,
597625,42.00,24.70,
597709,42.00,24.70,
597794,42.00,24.70,
597878,41.00,24.80,
597962,41.00,24.80,
598046,41.00,24.80,
598130,41.00,24.80,
598214,41.00,24.80,
598299,41.00,24.80,
598383,41.00,24.80,
598467,41.00,24.80,
598552,41.00,24.80,
598636,41.00,24.80,
598720,41.00,24.80,
598804,41.00,24.80,
598889,41.00,24.80,
598973,41.00,24.80,
599057,41.00,24.80,
599141,41.00,24.80,
599226,41.00,24.80,
599310,41.00,24.80,
599394,41.00,24.80,
599478,41.00,24.80,
599563,41.00,24.80,
599647,41.00,24.80,
599731,41.00,24.80,
599815,41.00,24.80,
599900,41.00,24.90,
599984,41.00,24.90,
600068,41.00,24.90,
600152,41.00,24.90,
600236,41.00,24.90,
600321,41.00,24.90,
600404,41.00,24.90,
600488,41.00,24.90,
600572,41.00,24.90,
600657,41.00,24.90,
600741,41.00,24.90,
600825,41.00,24.90,
600910,41.00,24.90,
600994,41.00,24.90,
601078,41.00,24.90,
601162,41.00,24.90,
601247,41.00,24.90,
601331,41.00,24.90,
601415,41.00,24.90,
601499,41.00,24.90,
601584,41.00,24.90,
601668,41.00,24.90,
601752,41.00,24.90,
601836,41.00,24.90,
601921,41.00,25.10,
602005,41.00,25.10,
602089,41.00,25.10,
602173,41.00,25.10,
602257,41.00,25.10,
602342,41.00,25.10,
602426,41.00,25.10,
602510,41.00,25.10,
602594,41.00,25.10,
602679,41.00,25.10,
602763,41.00,25.10,
602847,41.00,25.10,
602932,41.00,25.10,
603016,41.00,25.10,
603100,41.00,25.10,
603184,41.00,25.10,
603269,41.00,25.10,
603353,41.00,25.10,
603437,41.00,25.10,
603521,41.00,25.10,
603606,41.00,25.10,
603689,41.00,25.10,
603773,41.00,25.10,
603857,41.00,25.10,
603942,41.00,25.30,
604026,41.00,25.30,
604110,41.00,25.30,
604194,41.00,25.30,
604278,41.00,25.30,
604363,41.00,25.30,
604447,41.00,25.30,
604531,41.00,25.30,
604615,41.00,25.30,
604700,41.00,25.30,
604784,41.00,25.30,
604868,41.00,25.30,
604953,41.00,25.30,
605037,41.00,25.30,
605121,41.00,25.30,
605205,41.00,25.30,
605290,41.00,25.30,
605374,41.00,25.30,
605458,41.00,25.30,
605542,41.00,25.30,
605627,41.00,25.30,
605711,41.00,25.30,
605805,41.00,25.30,
605879,41.00,25.30,
605964,40.00,25.30,
606048,40.00,25.30,
606132,40.00,25.30,
606216,40.00,25.30,
606300,40.00,25.30,
606385,40.00,25.30,
606469,40.00,25.30,
606553,40.00,25.30,
606637,40.00,25.30,
606722,40.00,25.30,
606806,40.00,25.30,
606889,40.00,25.30,
606973,40.00,25.30,
607058,40.00,25.30,
607142,40.00,25.30,
607226,40.00,25.30,
607311,40.00,25.30,
607395,40.00,25.30,
607479,40.00,25.30,
607563,40.00,25.30,
607648,40.00,25.30,
607732,40.00,25.30,
607816,40.00,25.30,
607900,40.00,25.30,
607985,41.00,25.40,
608069,41.00,25.40,
608153,41.00,25.40,
608237,41.00,25.40,
608321,41.00,25.40,
608406,41.00,25.40,
608490,41.00,25.40,
608574,41.00,25.40,
608658,41.00,25.40,
608743,41.00,25.40,
608827,41.00,25.40,
608911,41.00,25.40,
608995,41.00,25.40,
609080,41.00,25.40,
609164,41.00,25.40,
609248,41.00,25.40,
609332,41.00,25.40,
609417,41.00,25.40,
609501,41.00,25.40,
609585,41.00,25.40,
609670,41.00,25.40,
609754,41.00,25.40,
609838,41.00,25.40,
609922,41.00,25.40,
610007,41.00,25.40,
610089,41.00,25.40,
610174,41.00,25.40,
610258,41.00,25.40,
610342,41.00,25.40,
610427,41.00,25.40,
610511,41.00,25.40,
610595,41.00,25.40,
610679,41.00,25.40,
610764,41.00,25.40,
610848,41.00,25.40,
610932,41.00,25.40,
611016,41.00,25.40,
611101,41.00,25.40,
611185,41.00,25.40,
611269,41.00,25.40,
611353,41.00,25.40,
611438,41.00,25.40,
611522,41.00,25.40,
611606,41.00,25.40,
611691,41.00,25.40,
611775,41.00,25.40,
611859,41.00,25.40,
611943,41.00,25.40,
612028,42.00,25.50,
612111,42.00,25.50,
612196,42.00,25.50,
612280,42.00,25.50,
612364,42.00,25.50,
612448,42.00,25.50,
612533,42.00,25.50,
612617,42.00,25.50,
612701,42.00,25.50,
612786,42.00,25.50,
612870,42.00,25.50,
612954,42.00,25.50,
613038,42.00,25.50,
613123,42.00,25.50,
613207,42.00,25.50,
613291,42.00,25.50,
613374,42.00,25.50,
613459,42.00,25.50,
613543,42.00,25.50,
613627,42.00,25.50,
613711,42.00,25.50,
613796,42.00,25.50,
613880,42.00,25.50,
613964,42.00,25.50,
614049,42.00,25.50,
614132,42.00,25.50,
614217,42.00,25.50,
614301,42.00,25.50,
614385,42.00,25.50,
614469,42.00,25.50,
614554,42.00,25.50,
614638,42.00,25.50,
614722,42.00,25.50,
614807,42.00,25.50,
614891,42.00,25.50,
614975,42.00,25.50,
615059,42.00,25.50,
615144,42.00,25.50,
615228,42.00,25.50,
615312,42.00,25.50,
615406,42.00,25.50,
615481,42.00,25.50,
615565,42.00,25.50,
615649,42.00,25.50,
615733,42.00,25.50,
615818,42.00,25.50,
615902,42.00,25.50,
615986,42.00,25.50,
616071,41.00,25.50,
616154,41.00,25.50,
616239,41.00,25.50,
616323,41.00,25.50,
616407,41.00,25.50,
616492,41.00,25.50,
616576,41.00,25.50,
616659,41.00,25.50,
616743,41.00,25.50,
616828,41.00,25.50,
616912,41.00,25.50,
616996,41.00,25.50,
617080,41.00,25.50,
617167,41.00,25.50,
617249,41.00,25.50,
617333,41.00,25.50,
617417,41.00,25.50,
617502,41.00,25.50,
617586,41.00,25.50,
617670,41.00,25.50,
617755,41.00,25.50,
617839,41.00,25.50,
617923,41.00,25.50,
618007,41.00,25.50,
618092,42.00,25.70,
618176,42.00,25.70,
618260,42.00,25.70,
618344,42.00,25.70,
618428,42.00,25.70,
618513,42.00,25.70,
618597,42.00,25.70,
618681,42.00,25.70,
618765,42.00,25.70,
618850,42.00,25.70,
618934,42.00,25.70,
619018,42.00,25.70,
619102,42.00,25.70,
619187,42.00,25.70,
619271,42.00,25.70,
619355,42.00,25.70,
619440,42.00,25.70,
619524,42.00,25.70,
619608,42.00,25.70,
619692,42.00,25.70,
619777,42.00,25.70,
619860,42.00,25.70,
619944,42.00,25.70,
620028,42.00,25.70,
620113,41.00,25.70,
620197,41.00,25.70,
620281,41.00,25.70,
620365,41.00,25.70,
620449,41.00,25.70,
620534,41.00,25.70,
620618,41.00,25.70,
620702,41.00,25.70,
620786,41.00,25.70,
620871,41.00,25.70,
620955,41.00,25.70,
621039,41.00,25.70,
621123,41.00,25.70,
621208,41.00,25.70,
621292,41.00,25.70,
621376,41.00,25.70,
621461,41.00,25.70,
621545,41.00,25.70,
621629,41.00,25.70,
621713,41.00,25.70,
621798,41.00,25.70,
621882,41.00,25.70,
621966,41.00,25.70,
622050,41.00,25.70,
622135,40.00,25.60,
622219,40.00,25.60,
622303,40.00,25.60,
622387,40.00,25.60,
622471,40.00,25.60,
622556,40.00,25.60,
622640,40.00,25.60,
622724,40.00,25.60,
622808,40.00,25.60,
622893,40.00,25.60,
622977,40.00,25.60,
623060,40.00,25.60,
623145,40.00,25.60,
623229,40.00,25.60,
623313,40.00,25.60,
623397,40.00,25.60,
623482,40.00,25.60,
623566,40.00,25.60,
623650,40.00,25.60,
623734,40.00,25.60,
623819,40.00,25.60,
623903,40.00,25.60,
623987,40.00,25.60,
624071,40.00,25.60,
624156,40.00,25.80,
624240,40.00,25.80,
624324,40.00,25.80,
624408,40.00,25.80,
624492,40.00,25.80,
624577,40.00,25.80,
624661,40.00,25.80,
624745,40.00,25.80,
624829,40.00,25.80,
624914,40.00,25.80,
625008,40.00,25.80,
625082,40.00,25.80,
625166,40.00,25.80,
625251,40.00,25.80,
625335,40.00,25.80,
625419,40.00,25.80,
625503,40.00,25.80,
625588,40.00,25.80,
625672,40.00,25.80,
625756,40.00,25.80,
625841,40.00,25.80,
625925,40.00,25.80,
626009,40.00,25.80,
626093,40.00,25.80,
626178,41.00,26.00,
626260,41.00,26.00,
626345,41.00,26.00,
626429,41.00,26.00,
626513,41.00,26.00,
626598,41.00,26.00,
626682,41.00,26.00,
626766,41.00,26.00,
626850,41.00,26.00,
626935,41.00,26.00,
627019,41.00,26.00,
627103,41.00,26.00,
627187,41.00,26.00,
627272,41.00,26.00,
627356,41.00,26.00,
627440,41.00,26.00,
627524,41.00,26.00,
627609,41.00,26.00,
627693,41.00,26.00,
627777,41.00,26.00,
627861,41.00,26.00,
627946,41.00,26.00,
628030,41.00,26.00,
628114,41.00,26.00,
628199,39.00,25.80,
628282,39.00,25.80,
628367,39.00,25.80,
628451,39.00,25.80,
628535,39.00,25.80,
628619,39.00,25.80,
628704,39.00,25.80,
628788,39.00,25.80,
628872,39.00,25.80,
628957,39.00,25.80,
629041,39.00,25.80,
629125,39.00,25.80,
629209,39.00,25.80,
629294,39.00,25.80,
629378,39.00,25.80,
629462,39.00,25.80,
629545,39.00,25.80,
629630,39.00,25.80,
629714,39.00,25.80,
629798,39.00,25.80,
629882,39.00,25.80,
629967,39.00,25.80,
630051,39.00,25.80,
630135,39.00,25.80,
630220,39.00,25.90,
630303,39.00,25.90,
630388,39.00,25.90,
630472,39.00,25.90,
630556,39.00,25.90,
630641,39.00,25.90,
630725,39.00,25.90,
630809,39.00,25.90,
630893,39.00,25.90,
630978,39.00,25.90,
631062,39.00,25.90,
631146,39.00,25.90,
631230,39.00,25.90,
631315,39.00,25.90,
631399,39.00,25.90,
631483,39.00,25.90,
631567,39.00,25.90,
631652,39.00,25.90,
631736,39.00,25.90,
631820,39.00,25.90,
631905,39.00,25.90,
631989,39.00,25.90,
632073,39.00,25.90,
632157,39.00,25.90,
632242,40.00,26.00,
632325,40.00,26.00,
632410,40.00,26.00,
632494,40.00,26.00,
632578,40.00,26.00,
632662,40.00,26.00,
632747,40.00,26.00,
632830,40.00,26.00,
632914,40.00,26.00,
632998,40.00,26.00,
633083,40.00,26.00,
633167,40.00,26.00,
633251,40.00,26.00,
633335,40.00,26.00,
633420,40.00,26.00,
633504,40.00,26.00,
633588,40.00,26.00,
633673,40.00,26.00,
633757,40.00,26.00,
633841,40.00,26.00,
633925,40.00,26.00,
634010,40.00,26.00,
634094,40.00,26.00,
634178,40.00,26.00,
634262,40.00,26.00,
634346,40.00,26.00,
634430,40.00,26.00,
634515,40.00,26.00,
634609,40.00,26.00,
634683,40.00,26.00,
634767,40.00,26.00,
634852,40.00,26.00,
634936,40.00,26.00,
635020,40.00,26.00,
635105,40.00,26.00,
635189,40.00,26.00,
635273,40.00,26.00,
635357,40.00,26.00,
635442,40.00,26.00,
635526,40.00,26.00,
635610,40.00,26.00,
635694,40.00,26.00,
635779,40.00,26.00,
635863,40.00,26.00,
635947,40.00,26.00,
636030,40.00,26.00,
636115,40.00,26.00,
636199,40.00,26.00,
636283,41.00,26.10,
636368,41.00,26.10,
636452,41.00,26.10,
636537,41.00,26.10,
636621,41.00,26.10,
636705,41.00,26.10,
636789,41.00,26.10,
636874,41.00,26.10,
636958,41.00,26.10,
637042,41.00,26.10,
637126,41.00,26.10,
637211,41.00,26.10,
637295,41.00,26.10,
637379,41.00,26.10,
637464,41.00,26.10,
637548,41.00,26.10,
637632,41.00,26.10,
637716,41.00,26.10,
637801,41.00,26.10,
637885,41.00,26.10,
637969,41.00,26.10,
638056,41.00,26.10,
638138,41.00,26.10,
638222,41.00,26.10,
638306,41.00,26.10,
638391,41.00,26.10,
638475,41.00,26.10,
638560,41.00,26.10,
638644,41.00,26.10,
638728,41.00,26.10,
638812,41.00,26.10,
638897,41.00,26.10,
638981,41.00,26.10,
639065,41.00,26.10,
639149,41.00,26.10,
639234,41.00,26.10,
639318,41.00,26.10,
639401,41.00,26.10,
639485,41.00,26.10,
639570,41.00,26.10,
639654,41.00,26.10,
639738,41.00,26.10,
639822,41.00,26.10,
639907,41.00,26.10,
639991,41.00,26.10,
640075,41.00,26.10,
640160,41.00,26.10,
640244,41.00,26.10,
640328,40.00,26.00,
640413,40.00,26.00,
640497,40.00,26.00,
640581,40.00,26.00,
640666,40.00,26.00,
