time, x, y, z
128.02,-1.015175,0.08546993,0.0470728
128.12,-1.01519,0.08549365,0.0470719
128.22,-1.015182,0.08548364,0.0470676
128.32,-1.015182,0.08548394,0.0470628
128.42,-1.015184,0.08547112,0.0470662
128.52,-1.015198,0.08549228,0.0470719
128.62,-1.015197,0.08549783,0.0470681
128.72,-1.015178,0.08547226,0.0470719
128.82,-1.015215,0.08550522,0.0470652
128.92,-1.015191,0.08545813,0.0470771
129.02,-1.015214,0.08549884,0.0470714
129.12,-1.015199,0.08547547,0.047082
129.22,-1.015201,0.0854893,0.0470676
129.32,-1.015217,0.0854834,0.0470576
129.42,-1.015208,0.08549687,0.0470657
129.52,-1.015206,0.08551088,0.047064
129.62,-1.015209,0.08550331,0.0470638
129.72,-1.015209,0.08548173,0.0470666
129.82,-1.01521,0.0854983,0.047068
129.92,-1.015207,0.08549264,0.0470733
130.02,-1.015212,0.08550397,0.0470681
130.12,-1.015217,0.08550903,0.0470652
130.22,-1.015209,0.08549932,0.0470771
130.32,-1.015221,0.08551195,0.0470752
130.42,-1.015207,0.08549818,0.0470714
130.52,-1.015204,0.08549479,0.0470781
130.62,-1.015205,0.0855135,0.0470662
130.72,-1.015209,0.08550653,0.047068
130.82,-1.015206,0.08549795,0.0470628
130.92,-1.015186,0.08549145,0.0470609
131.02,-1.015221,0.08552268,0.047068
131.12,-1.015184,0.08549514,0.0470747
131.22,-1.015211,0.08552667,0.0470585
131.32,-1.015203,0.08548704,0.0470595
131.42,-1.015203,0.08550891,0.0470647
131.52,-1.0152,0.08550635,0.0470695
131.62,-1.015201,0.08553156,0.0470676
131.72,-1.015178,0.08550474,0.0470719
131.82,-1.015191,0.08551738,0.0470752
131.92,-1.015179,0.08552536,0.0470647
132.02,-1.015201,0.08553818,0.0470719
132.12,-1.015196,0.08552477,0.0470614
132.22,-1.015178,0.08549854,0.0470652
132.32,-1.015193,0.08552161,0.0470647
132.42,-1.015205,0.08550748,0.0470662
132.52,-1.015189,0.0855048,0.0470752
132.62,-1.015204,0.08550164,0.0470652
132.72,-1.015205,0.08551964,0.0470600
132.82,-1.015194,0.08550385,0.0470695
132.92,-1.015217,0.08553585,0.0470681
133.02,-1.015185,0.08549693,0.0470781
133.12,-1.015204,0.08551446,0.0470724
133.22,-1.0152,0.08551571,0.0470771
133.32,-1.015205,0.08552048,0.0470743
133.42,-1.015197,0.08550414,0.0470738
133.52,-1.015199,0.08550933,0.0470690
133.62,-1.015201,0.08550367,0.0470747
133.72,-1.015201,0.08552644,0.0470666
133.82,-1.015192,0.08551547,0.0470809
133.92,-1.015202,0.08552781,0.0470738
134.02,-1.015211,0.08554038,0.0470700
134.12,-1.015201,0.08549586,0.0470690
134.22,-1.015219,0.08552918,0.047070
134.32,-1.0152,0.08550295,0.0470728
134.42,-1.015205,0.08554366,0.047062
134.52,-1.015216,0.0855054,0.0470690
134.62,-1.01522,0.08551982,0.047062
134.72,-1.01521,0.08551642,0.0470585
134.82,-1.015204,0.08551028,0.0470805
134.92,-1.015209,0.08552971,0.0470719
135.02,-1.015212,0.08551982,0.0470638
135.12,-1.015221,0.08552769,0.0470585
135.22,-1.015204,0.08550933,0.0470652
135.32,-1.015229,0.08554491,0.0470719
135.42,-1.015199,0.08550146,0.047062
135.52,-1.015219,0.08552191,0.0470709
135.62,-1.015199,0.08548775,0.0470700
135.72,-1.015224,0.08552787,0.0470719
135.82,-1.015233,0.08553264,0.0470633
135.92,-1.015227,0.08552757,0.0470590
136.02,-1.01522,0.08552805,0.0470814
136.12,-1.015204,0.08552173,0.047070
136.22,-1.015218,0.08554956,0.0470671
136.32,-1.015203,0.08551291,0.047068
136.42,-1.0152,0.08551148,0.047076
136.52,-1.015206,0.0855346,0.0470709
136.62,-1.015205,0.08553955,0.0470781
136.72,-1.015198,0.08553353,0.0470743
136.82,-1.015201,0.08551922,0.0470709
136.92,-1.015204,0.08552554,0.0470671
137.02,-1.015209,0.08555159,0.047070
137.12,-1.015189,0.08554229,0.047062
137.22,-1.015205,0.08553061,0.0470724
137.32,-1.015202,0.08551869,0.0470719
137.42,-1.015198,0.08551428,0.0470786
137.52,-1.015195,0.0855085,0.0470709
137.62,-1.01521,0.08553013,0.0470595
137.72,-1.015206,0.08550397,0.0470695
137.82,-1.015201,0.0855144,0.0470728
137.92,-1.01522,0.08553842,0.0470671
138.02,-1.015186,0.08549908,0.0470676
138.12,-1.015196,0.08550826,0.0470781
138.22,-1.015212,0.08550218,0.0470681
138.32,-1.015208,0.08550718,0.0470776
138.42,-1.015195,0.08549973,0.0470728
138.52,-1.015203,0.08550975,0.0470833
138.62,-1.015192,0.08548591,0.0470762
138.72,-1.015182,0.08548167,0.0470790
138.82,-1.015195,0.08551928,0.047070
138.92,-1.015183,0.0854874,0.0470681
139.02,-1.015194,0.08551553,0.047070
139.12,-1.015187,0.08550671,0.0470700
139.22,-1.015192,0.08552149,0.0470795
139.32,-1.01516,0.08547339,0.0470757
139.42,-1.015187,0.08548811,0.0470676
139.52,-1.015204,0.08550575,0.0470786
139.62,-1.01519,0.08548221,0.0470719
139.72,-1.015178,0.08549598,0.0470852
139.82,-1.015165,0.08548173,0.0470776
139.92,-1.015198,0.08552489,0.0470776
140.02,-1.015162,0.08546343,0.047070
140.12,-1.01519,0.08550969,0.047070
140.22,-1.015163,0.08547696,0.0470714
140.32,-1.015193,0.08551994,0.0470681
140.42,-1.015162,0.08549771,0.047070
140.52,-1.015162,0.08550248,0.0470662
140.62,-1.015151,0.08549699,0.0470743
140.72,-1.015157,0.08551726,0.0470676
140.82,-1.015145,0.08549491,0.0470781
140.92,-1.015153,0.08550355,0.0470700
141.02,-1.015159,0.08552131,0.0470657
141.12,-1.015165,0.08551297,0.0470681
141.22,-1.015142,0.0855079,0.0470576
141.32,-1.015172,0.08551207,0.0470676
141.42,-1.015159,0.08550921,0.0470800
141.52,-1.015173,0.08551958,0.047070
141.62,-1.01515,0.08550003,0.0470695
141.72,-1.015149,0.08550122,0.0470638
141.82,-1.015167,0.08551732,0.0470647
141.92,-1.015147,0.08550999,0.0470781
142.02,-1.015154,0.08551362,0.0470738
142.12,-1.015159,0.08551553,0.0470776
142.22,-1.015158,0.08551136,0.0470724
142.32,-1.015162,0.08553156,0.0470776
142.42,-1.015158,0.08550951,0.0470805
142.52,-1.015145,0.08549574,0.0470776
142.62,-1.015158,0.0855206,0.0470805
142.72,-1.01517,0.08551118,0.0470738
142.82,-1.015147,0.08550933,0.0470852
142.92,-1.01517,0.08550534,0.0470681
143.02,-1.015151,0.08550403,0.047076
143.12,-1.015151,0.08551171,0.0470719
143.22,-1.015149,0.0854992,0.0470733
143.32,-1.015167,0.08553049,0.0470814
143.42,-1.015157,0.08550605,0.0470657
143.52,-1.015141,0.08550307,0.047070
143.62,-1.015141,0.08549729,0.0470728
143.72,-1.015157,0.08552065,0.0470738
143.82,-1.015171,0.08552644,0.0470609
143.92,-1.015162,0.08553353,0.0470614
144.02,-1.01515,0.08551022,0.0470604
144.12,-1.015162,0.08550492,0.0470647
144.22,-1.01516,0.08549747,0.047070
144.32,-1.015159,0.08550361,0.047062
144.42,-1.015154,0.08548722,0.0470595
144.52,-1.015149,0.08551469,0.0470628
144.62,-1.015155,0.08548668,0.0470681
144.72,-1.01517,0.08550653,0.0470747
144.82,-1.015149,0.08549419,0.0470738
144.92,-1.015163,0.08551177,0.0470662
145.02,-1.015151,0.08548489,0.0470676
145.12,-1.015162,0.08549961,0.0470809
145.22,-1.015185,0.08551738,0.047068
145.32,-1.015156,0.08547381,0.0470638
145.42,-1.015162,0.08550069,0.0470633
145.52,-1.015155,0.08549294,0.047043
145.62,-1.015165,0.08552119,0.0470666
145.72,-1.015155,0.08549532,0.0470571
145.82,-1.015146,0.08547822,0.0470595
145.92,-1.015159,0.08548793,0.0470504
146.02,-1.015157,0.0855048,0.0470600
146.12,-1.015153,0.08548543,0.0470633
146.22,-1.015152,0.08550242,0.047064
146.32,-1.015155,0.08549234,0.0470690
146.42,-1.015179,0.08552626,0.0470690
146.52,-1.015137,0.08546224,0.047070
146.62,-1.015165,0.08548942,0.0470633
146.72,-1.015153,0.0854862,0.0470638
146.82,-1.015166,0.08547416,0.0470676
146.92,-1.015152,0.08548394,0.0470647
147.02,-1.015172,0.08548531,0.0470776
147.12,-1.015159,0.08549407,0.0470652
147.22,-1.015154,0.08547255,0.0470776
147.32,-1.015164,0.08548602,0.047076
147.42,-1.015158,0.08548656,0.0470571
147.52,-1.015181,0.08549431,0.0470724
147.62,-1.015142,0.0854679,0.0470676
147.72,-1.015194,0.08551273,0.047062
147.82,-1.015135,0.08547845,0.0470652
147.92,-1.015164,0.08549145,0.0470585
148.02,-1.015164,0.08549288,0.0470695
148.12,-1.01517,0.08549222,0.0470676
148.22,-1.01516,0.08547434,0.0470619
148.32,-1.015155,0.08548883,0.0470628
148.42,-1.015187,0.0854831,0.0470600
148.52,-1.015155,0.08546874,0.0470671
148.62,-1.015167,0.08546999,0.0470509
148.72,-1.015171,0.08547387,0.0470557
148.82,-1.015173,0.08549657,0.0470600
148.92,-1.015187,0.08548322,0.0470600
149.02,-1.015187,0.08547911,0.0470676
149.12,-1.015176,0.085466,0.0470733
149.22,-1.015186,0.08547959,0.0470647
149.32,-1.015183,0.08547774,0.047062
149.42,-1.015168,0.08546171,0.0470485
149.52,-1.015189,0.085484,0.0470671
149.62,-1.015172,0.08546224,0.047068
149.72,-1.015182,0.08547565,0.0470547
149.82,-1.015173,0.08548227,0.047062
149.92,-1.015185,0.08548757,0.0470700
150.02,-1.015182,0.08547458,0.0470633
150.12,-1.015199,0.08545437,0.047068
150.22,-1.015177,0.08547506,0.0470628
150.32,-1.015172,0.085453,0.0470662
150.42,-1.015185,0.085466,0.0470652
150.52,-1.015197,0.08548084,0.0470695
150.62,-1.015182,0.08547834,0.0470662
150.72,-1.015171,0.08544543,0.0470633
150.82,-1.015205,0.08548114,0.0470576
150.92,-1.015171,0.08545002,0.0470528
151.02,-1.015207,0.08549091,0.0470609
151.12,-1.015189,0.08545557,0.0470609
151.22,-1.015192,0.08546391,0.0470566
151.32,-1.015186,0.08545426,0.0470628
151.42,-1.015203,0.08547559,0.0470671
151.52,-1.015187,0.08545449,0.0470633
151.62,-1.015195,0.08546713,0.0470604
151.72,-1.015204,0.08545664,0.0470633
151.82,-1.015175,0.08544323,0.0470681
151.92,-1.015179,0.08545139,0.047062
152.02,-1.015195,0.08545086,0.0470609
152.12,-1.015191,0.08544752,0.0470638
152.22,-1.015197,0.08545038,0.0470547
152.32,-1.015181,0.08544621,0.047056
152.42,-1.015194,0.08545688,0.0470604
152.52,-1.015189,0.08543804,0.0470595
152.62,-1.015186,0.08543423,0.0470490
152.72,-1.015184,0.08545282,0.0470614
152.82,-1.015191,0.08544943,0.0470457
152.92,-1.01519,0.08544376,0.0470590
153.02,-1.015176,0.08544222,0.0470576
153.12,-1.015188,0.08545998,0.0470604
153.22,-1.015179,0.08545408,0.0470495
153.32,-1.015187,0.08546397,0.0470638
153.42,-1.015182,0.08544424,0.0470609
153.52,-1.015184,0.08545634,0.0470747
153.62,-1.015177,0.08542845,0.0470614
153.72,-1.0152,0.0854564,0.0470647
153.82,-1.015191,0.08544996,0.0470581
153.92,-1.015179,0.0854322,0.0470576
154.02,-1.015189,0.08544442,0.0470638
154.12,-1.015182,0.08543465,0.0470585
154.22,-1.015186,0.08545199,0.0470585
154.32,-1.015171,0.08541194,0.0470576
154.42,-1.015201,0.08548149,0.0470647
154.52,-1.015167,0.08543578,0.0470490
154.62,-1.015176,0.08545372,0.0470681
154.72,-1.015175,0.08542141,0.0470590
154.82,-1.015184,0.08546409,0.0470466
154.92,-1.015178,0.08544835,0.0470585
155.02,-1.015163,0.08541724,0.0470614
155.12,-1.015176,0.08545128,0.0470495
155.22,-1.015152,0.08541664,0.0470490
155.32,-1.015176,0.08543518,0.0470566
155.42,-1.015167,0.08542243,0.0470614
155.52,-1.01519,0.08545998,0.0470600
155.62,-1.015165,0.08542427,0.0470609
155.72,-1.015179,0.08545533,0.047062
155.82,-1.015173,0.08543327,0.0470528
155.92,-1.015168,0.08542934,0.0470576
156.02,-1.015201,0.08544317,0.0470395
156.12,-1.015164,0.08541742,0.0470471
156.22,-1.015179,0.08543327,0.0470514
156.32,-1.015178,0.08542475,0.047062
156.42,-1.015196,0.08543912,0.0470480
156.52,-1.015175,0.08542648,0.0470609
156.62,-1.015192,0.08544263,0.0470504
156.72,-1.015169,0.08542457,0.0470585
156.82,-1.015186,0.08544746,0.0470552
156.92,-1.015167,0.0854269,0.0470542
157.02,-1.015174,0.08543441,0.0470638
157.12,-1.015175,0.08543077,0.0470504
157.22,-1.015166,0.08542892,0.0470523
157.32,-1.015186,0.08544186,0.0470495
157.42,-1.015173,0.08542958,0.0470595
157.52,-1.015185,0.08544728,0.0470547
157.62,-1.015175,0.08541784,0.0470619
157.72,-1.015184,0.08544436,0.0470557
157.82,-1.015174,0.08539346,0.0470
157.92,-1.015169,0.08542141,0.0470695
158.02,-1.015181,0.08541378,0.0470700
158.12,-1.015186,0.08543846,0.0470557
158.22,-1.01519,0.08543363,0.0470657
158.32,-1.015152,0.08540323,0.0470662
158.42,-1.015187,0.08544382,0.0470566
158.52,-1.015166,0.08541164,0.0470547
158.62,-1.015182,0.08545294,0.0470676
158.72,-1.015165,0.08540747,0.0470576
158.82,-1.015191,0.08542851,0.047056
158.92,-1.015172,0.08540496,0.0470538
159.02,-1.015181,0.08540371,0.0470647
159.12,-1.015181,0.08541504,0.0470695
159.22,-1.01518,0.08541605,0.0470566
159.32,-1.015199,0.0854173,0.0470638
159.42,-1.015204,0.08541611,0.0470566
159.52,-1.015192,0.08539894,0.0470633
159.62,-1.015191,0.08543393,0.0470628
159.72,-1.015196,0.08541724,0.0470662
159.82,-1.01519,0.08540693,0.0470652
159.92,-1.015176,0.08541706,0.0470652
160.02,-1.015186,0.08542415,0.0470666
160.12,-1.015175,0.08541945,0.0470581
160.22,-1.015192,0.08540455,0.0470690
160.32,-1.015201,0.08541939,0.0470700
160.42,-1.015181,0.08540747,0.0470662
160.52,-1.015177,0.08541778,0.0470652
160.62,-1.015181,0.08543769,0.0470657
160.72,-1.015203,0.08543125,0.047068
160.82,-1.015193,0.08541581,0.0470600
160.92,-1.015196,0.085403,0.0470581
161.02,-1.015191,0.08543226,0.0470719
161.12,-1.015162,0.08538523,0.047070
161.22,-1.015198,0.0854325,0.0470738
161.32,-1.01518,0.08540574,0.0470595
161.42,-1.015195,0.0854297,0.0470657
161.52,-1.015178,0.08540872,0.0470652
161.62,-1.015186,0.08541247,0.0470604
161.72,-1.015183,0.0854086,0.0470619
161.82,-1.015199,0.08541974,0.0470662
161.92,-1.015181,0.08541182,0.047068
162.02,-1.015203,0.08543304,0.047064
162.12,-1.015184,0.08540943,0.0470671
162.22,-1.015187,0.08542612,0.0470662
162.32,-1.015183,0.08540073,0.0470733
162.42,-1.015207,0.08542821,0.0470747
162.52,-1.015203,0.08541587,0.0470657
162.62,-1.015198,0.08542147,0.0470752
162.72,-1.015186,0.08540329,0.047070
162.82,-1.015182,0.08542606,0.0470709
162.92,-1.015182,0.08544436,0.0470595
163.02,-1.015169,0.08542654,0.0470633
163.12,-1.01516,0.08546421,0.0470743
163.22,-1.015149,0.08546969,0.0470752
163.32,-1.015157,0.08545795,0.0470604
163.42,-1.015149,0.08545747,0.0470628
163.52,-1.015149,0.08544031,0.0470547
163.62,-1.01516,0.08546183,0.0470547
163.72,-1.015141,0.08542582,0.0470638
163.82,-1.015166,0.08549115,0.0470671
163.92,-1.015158,0.08545998,0.0470581
164.02,-1.015133,0.08540013,0.0470547
164.12,-1.015071,0.0852975,0.0470614
164.22,-1.015086,0.08528456,0.0470414
164.32,-1.015112,0.08535907,0.0470466
164.42,-1.015089,0.08529761,0.0470480
164.52,-1.015119,0.08530697,0.0470385
164.62,-1.015104,0.08533433,0.0470676
164.72,-1.01512,0.08527532,0.0469765
164.82,-1.015135,0.08544633,0.0470752
164.92,-1.015204,0.08552405,0.0470647
165.02,-1.015168,0.08550557,0.0470819
165.12,-1.015174,0.08550927,0.0470857
165.22,-1.015181,0.0855054,0.0470652
165.32,-1.015178,0.08550581,0.0470733
165.42,-1.015164,0.08550254,0.0470776
165.52,-1.01519,0.08551666,0.0470690
165.62,-1.015175,0.08552054,0.0470709
165.72,-1.015198,0.0854803,0.0470781
165.82,-1.0152,0.08550218,0.0470719
165.92,-1.015182,0.08549479,0.0470790
166.02,-1.015189,0.08547166,0.0470795
166.12,-1.015205,0.08546117,0.0470724
166.22,-1.015195,0.08547142,0.0470800
166.32,-1.015204,0.08548,0.0470757
166.42,-1.015183,0.08548424,0.0470800
166.52,-1.015188,0.08547929,0.0470743
166.62,-1.015207,0.08548132,0.0470771
166.72,-1.0152,0.08548251,0.0470757
166.82,-1.015201,0.08548585,0.0470776
166.92,-1.015205,0.08549556,0.0470709
167.02,-1.015203,0.0854837,0.0470867
167.12,-1.015201,0.08549008,0.0470752
167.22,-1.015206,0.085493,0.0470814
167.32,-1.015201,0.08551255,0.0470733
167.42,-1.015176,0.08545616,0.0470776
167.52,-1.015224,0.08551219,0.0470700
167.62,-1.015202,0.0854831,0.0470733
167.72,-1.015209,0.08551106,0.0470757
167.82,-1.015201,0.08548179,0.0470809
167.92,-1.015212,0.08552048,0.0470852
168.02,-1.015204,0.08545819,0.0470805
168.12,-1.015219,0.08550522,0.0470795
168.22,-1.015199,0.08547738,0.047082
168.32,-1.015211,0.08549437,0.0470800
168.42,-1.015197,0.0854747,0.0470838
168.52,-1.015207,0.08548537,0.0470719
168.62,-1.015192,0.08549717,0.0470805
168.72,-1.015209,0.08548251,0.0470786
168.82,-1.015206,0.08548269,0.0470809
168.92,-1.015191,0.08549014,0.0470719
169.02,-1.015183,0.08550027,0.0470771
169.12,-1.015162,0.08550206,0.0470786
169.22,-1.015187,0.08550104,0.0470776
169.32,-1.01522,0.08546612,0.0470747
169.42,-1.015193,0.085484,0.0470714
169.52,-1.015187,0.08552191,0.0470833
169.62,-1.015179,0.08550331,0.0470733
169.72,-1.015175,0.0855014,0.0470752
169.82,-1.015186,0.08546582,0.0470662
169.92,-1.015198,0.08548501,0.0470843
170.02,-1.015189,0.08547416,0.0470700
170.12,-1.01519,0.0855312,0.0470771
170.22,-1.015192,0.0854961,0.047062
170.32,-1.015199,0.08547261,0.0470876
170.42,-1.015199,0.08548954,0.0470681
170.52,-1.015186,0.08551869,0.0470871
170.62,-1.01516,0.08549729,0.0470752
170.72,-1.015182,0.08549896,0.0470824
170.82,-1.015204,0.08551118,0.0470833
170.92,-1.015169,0.08551791,0.0470809
171.02,-1.015158,0.08550408,0.0470795
171.12,-1.015189,0.08553961,0.0470738
171.22,-1.015177,0.08550146,0.047076
171.32,-1.015173,0.08551404,0.0470862
171.42,-1.01515,0.08551654,0.0470814
171.52,-1.015157,0.08553866,0.0470962
171.62,-1.015158,0.0854921,0.0470824
171.72,-1.015176,0.08552942,0.0470852
171.82,-1.015141,0.08550182,0.047089
171.92,-1.015153,0.08552465,0.047095
172.02,-1.015163,0.08552405,0.0470924
172.12,-1.015147,0.08550248,0.0470824
172.22,-1.015151,0.08551249,0.0470929
172.32,-1.015154,0.08549908,0.0470910
172.42,-1.01515,0.0855355,0.0470900
172.52,-1.01514,0.08549169,0.0470976
172.62,-1.015154,0.0855045,0.0470848
172.72,-1.015156,0.08550003,0.0471048
172.82,-1.015181,0.08552733,0.0470943
172.92,-1.015147,0.0854933,0.0470957
173.02,-1.015161,0.08551607,0.0470900
173.12,-1.015192,0.0855011,0.0470886
173.22,-1.015203,0.08549789,0.0470857
173.32,-1.015171,0.08548376,0.0471029
173.42,-1.015199,0.08551946,0.0470876
173.52,-1.015168,0.08547565,0.0470719
173.62,-1.015196,0.08551219,0.0470857
173.72,-1.015182,0.08549353,0.0470871
173.82,-1.0152,0.08551183,0.0471024
173.92,-1.01516,0.08547696,0.0470881
174.02,-1.015179,0.08548644,0.0470929
174.12,-1.015188,0.0854995,0.0470762
174.22,-1.015204,0.08550194,0.0470910
174.32,-1.015201,0.08546981,0.047089
174.42,-1.015185,0.08545783,0.0470895
174.52,-1.015206,0.08550826,0.047089
174.62,-1.015204,0.08546004,0.0470838
174.72,-1.015232,0.08548996,0.0470833
174.82,-1.015215,0.08546576,0.047095
174.92,-1.015217,0.08547482,0.0470914
175.02,-1.015203,0.08543608,0.0470919
175.12,-1.015244,0.08544329,0.047089
175.22,-1.015218,0.08544633,0.0470848
175.32,-1.015226,0.08545694,0.0470895
175.42,-1.015215,0.08545265,0.0470976
175.52,-1.015224,0.08544627,0.0470852
175.62,-1.015213,0.08544251,0.0470819
175.72,-1.015218,0.08543053,0.0470886
175.82,-1.015235,0.08545819,0.0470938
175.92,-1.015219,0.0854297,0.0470914
176.02,-1.015236,0.08546272,0.0470900
176.12,-1.0152,0.08542338,0.047095
176.22,-1.01525,0.08544955,0.0470819
176.32,-1.015213,0.0854325,0.0470933
176.42,-1.015228,0.08545622,0.0471010
176.52,-1.015211,0.08541408,0.0470962
176.62,-1.01523,0.08543715,0.0470881
176.72,-1.015226,0.0854356,0.0470981
176.82,-1.015226,0.08542523,0.0470881
176.92,-1.015213,0.08543447,0.0470852
177.02,-1.015213,0.08542928,0.0470833
177.12,-1.015225,0.08544359,0.0470709
177.22,-1.015223,0.08544472,0.0470843
177.32,-1.015231,0.08546022,0.0470857
177.42,-1.015218,0.08543786,0.0470881
177.52,-1.015213,0.08543977,0.0470876
177.62,-1.015208,0.08543679,0.0470838
177.72,-1.015231,0.08545777,0.0470857
177.82,-1.015202,0.0854508,0.0470838
177.92,-1.015228,0.08545563,0.0470747
178.02,-1.015214,0.08543596,0.0470824
178.12,-1.015224,0.08544996,0.0470762
178.22,-1.015216,0.08543441,0.047082
178.32,-1.015208,0.08544859,0.0470843
178.42,-1.01521,0.08544359,0.0470886
178.52,-1.015217,0.08546337,0.0470786
178.62,-1.015227,0.08545783,0.0470800
178.72,-1.015206,0.08544686,0.0470743
178.82,-1.015215,0.0854542,0.0470714
178.92,-1.015206,0.08544657,0.047068
179.02,-1.015201,0.08545831,0.0470733
179.12,-1.015217,0.08544746,0.0470752
179.22,-1.015226,0.08544746,0.0470733
179.32,-1.015213,0.08545735,0.0470776
179.42,-1.015221,0.08544949,0.0470876
179.52,-1.015224,0.08544412,0.0470819
179.62,-1.015217,0.08544818,0.0470833
179.72,-1.01522,0.08544424,0.0470781
179.82,-1.015234,0.08545986,0.0470857
179.92,-1.015206,0.08544853,0.0470814
180.02,-1.015226,0.08544454,0.0470809
180.12,-1.015224,0.08546486,0.0470790
180.22,-1.015206,0.08545628,0.0470757
180.32,-1.015231,0.08545563,0.0470681
180.42,-1.015231,0.0854722,0.0470728
180.52,-1.015232,0.085448,0.0470747
180.62,-1.015222,0.08544669,0.0470747
180.72,-1.015218,0.08545378,0.0470757
180.82,-1.015216,0.08547011,0.0470786
180.92,-1.015213,0.08544245,0.0470690
181.02,-1.015224,0.08547106,0.047070
181.12,-1.015207,0.08545431,0.047070
181.22,-1.015233,0.08544329,0.0470700
181.32,-1.015217,0.08545044,0.0470628
181.42,-1.015224,0.08544984,0.0470695
181.52,-1.01521,0.08545503,0.0470814
181.62,-1.015201,0.08544853,0.0470743
181.72,-1.015213,0.08545825,0.0470838
181.82,-1.015216,0.08546159,0.0470919
181.92,-1.015215,0.08548734,0.0470838
182.02,-1.0152,0.08548066,0.0470776
182.12,-1.015206,0.08548078,0.0470757
182.22,-1.015201,0.08547857,0.0470733
182.32,-1.015197,0.08547142,0.0470805
182.42,-1.015207,0.08548787,0.0470738
182.52,-1.0152,0.08545998,0.0470781
182.62,-1.015204,0.08548424,0.0470819
182.72,-1.01518,0.08545038,0.0470843
182.82,-1.015205,0.08549324,0.0470700
182.92,-1.015191,0.08545038,0.0470786
183.02,-1.015218,0.08547303,0.0470786
183.12,-1.015212,0.08546016,0.0470747
183.22,-1.015222,0.08546636,0.0470876
183.32,-1.015215,0.08546034,0.0470800
183.42,-1.015203,0.08545735,0.0470647
183.52,-1.015217,0.08547834,0.0470752
183.62,-1.015185,0.08546481,0.0470862
183.72,-1.015204,0.08547112,0.0470786
183.82,-1.015184,0.08545014,0.047068
183.92,-1.015228,0.08551762,0.0470781
184.02,-1.015182,0.08547553,0.0470800
184.12,-1.015211,0.08550349,0.0470790
184.22,-1.015187,0.08548614,0.0470805
184.32,-1.015201,0.08550462,0.0470776
184.42,-1.015194,0.08547822,0.0470747
184.52,-1.015219,0.08553562,0.0470862
184.62,-1.015184,0.08546826,0.0470795
184.72,-1.015205,0.08550546,0.0470776
184.82,-1.015204,0.08550873,0.0470757
184.92,-1.015206,0.08549967,0.0470724
185.02,-1.015195,0.08548668,0.0470719
185.12,-1.015203,0.08551285,0.0470800
185.22,-1.015217,0.08552709,0.0470857
185.32,-1.015209,0.08552244,0.0470738
185.42,-1.015182,0.08548233,0.0470776
185.52,-1.015205,0.0855352,0.047076
185.62,-1.015196,0.08549461,0.0470752
185.72,-1.015202,0.08550343,0.0470771
185.82,-1.015207,0.08551851,0.0470790
185.92,-1.015185,0.08548656,0.0470800
186.02,-1.015209,0.08551934,0.0470776
186.12,-1.015192,0.08550444,0.0470805
186.22,-1.015204,0.08550999,0.047082
186.32,-1.015179,0.08548507,0.0470900
186.42,-1.015191,0.08549246,0.0470871
186.52,-1.015197,0.08551905,0.0470910
186.62,-1.015181,0.08549383,0.0470747
186.72,-1.015199,0.08550414,0.0470857
186.82,-1.015185,0.08550403,0.0470824
186.92,-1.01521,0.08553752,0.0470781
187.02,-1.015184,0.08551827,0.047076
187.12,-1.015207,0.08554682,0.0470814
187.22,-1.015213,0.08552793,0.0470743
187.32,-1.015203,0.08551511,0.0470724
187.42,-1.015204,0.08550408,0.0470814
187.52,-1.015205,0.08550939,0.0470809
187.62,-1.01521,0.08552411,0.0470824
187.72,-1.015207,0.08551332,0.047076
187.82,-1.015203,0.0855175,0.0470757
187.92,-1.015204,0.08550498,0.0470852
188.02,-1.015211,0.08552149,0.0470838
188.12,-1.015198,0.08550605,0.0470871
188.22,-1.015218,0.08553848,0.047089
188.32,-1.015217,0.08552381,0.0470876
188.42,-1.015217,0.08552781,0.0470871
188.52,-1.015198,0.08549228,0.0470795
188.62,-1.015223,0.08553353,0.0470871
188.72,-1.015203,0.08550027,0.0470819
188.82,-1.015228,0.0855312,0.0470805
188.92,-1.015218,0.08551279,0.047082
189.02,-1.015226,0.0855116,0.0470786
189.12,-1.015234,0.08551696,0.0470857
189.22,-1.015203,0.08549491,0.0470786
189.32,-1.015234,0.0855203,0.0470752
189.42,-1.015231,0.08549902,0.0470871
189.52,-1.015252,0.08554271,0.0470776
189.62,-1.015229,0.0855113,0.047089
189.72,-1.015261,0.08554479,0.0470838
189.82,-1.015224,0.08549401,0.0470809
189.92,-1.015258,0.08553216,0.0470819
190.02,-1.015235,0.08549997,0.047076
190.12,-1.015274,0.08554074,0.0470776
190.22,-1.015239,0.08549741,0.0470781
190.32,-1.015256,0.08551642,0.0470852
190.42,-1.015246,0.08551571,0.0470805
190.52,-1.015254,0.0855386,0.0470843
190.62,-1.01525,0.08550593,0.0470676
190.72,-1.01526,0.0855101,0.0470709
190.82,-1.015257,0.08550504,0.0470709
190.92,-1.015261,0.08550736,0.0470876
191.02,-1.015262,0.08552852,0.0470747
191.12,-1.015257,0.08548686,0.0470848
191.22,-1.015261,0.08548716,0.0470724
191.32,-1.015263,0.08550045,0.0470800
191.42,-1.01528,0.0855346,0.0470862
191.52,-1.015262,0.08550289,0.0470833
191.62,-1.015266,0.08550599,0.0470871
191.72,-1.015265,0.0855085,0.0470814
191.82,-1.015294,0.08553258,0.0470747
