time, x, y, z
77.62,-0.646227,1.24,14.6
77.72,-0.646227,1.24,14.6
77.82,-0.646227,1.24,14.6
77.92,-0.646227,1.24,14.6
78.02,-0.646227,1.24,14.6
78.12,-0.646227,1.24,14.6
78.22,-0.646227,1.24,14.6
78.32,-0.646227,1.24,14.6
78.42,-0.646227,1.24,14.6
78.52,-0.646227,1.24,14.6
78.62,-0.646227,1.24,14.6
78.72,-0.646227,1.24,14.6
78.82,-0.646227,1.24,14.6
78.92,-0.646227,1.24,14.6
79.02,-0.646227,1.24,14.6
79.12,-0.646227,1.24,14.6
79.22,-0.646227,1.24,14.6
79.32,-0.646227,1.24,14.6
79.42,-0.646227,1.24,14.6
79.52,-0.646227,1.24,14.6
79.62,-0.646227,1.24,14.6
79.72,-0.646227,1.24,14.6
79.82,-0.646227,1.24,14.6
79.92,-0.646227,1.24,14.6
80.02,-0.646227,1.24,14.6
80.12,-0.646227,1.24,14.6
80.22,-0.646227,1.24,14.6
80.32,-0.646227,1.24,14.6
80.42,-0.646227,1.24,14.6
80.52,-0.646227,1.24,14.6
80.62,-0.646227,1.24,14.6
80.72,-0.646227,1.24,14.6
80.82,-0.646227,1.24,14.6
80.92,-0.646227,1.24,14.6
81.02,-0.646227,1.24,14.6
81.12,-0.646227,1.24,14.6
81.22,-0.646227,1.24,14.6
81.32,-0.646227,1.24,14.6
81.42,-0.646227,1.24,14.6
81.52,-0.646227,1.24,14.6
81.62,-0.646227,1.24,14.6
81.72,-0.646227,1.24,14.6
81.82,-0.646227,1.24,14.6
81.92,-0.646227,1.24,14.6
82.02,-0.646227,1.24,14.6
82.12,-0.646227,1.24,14.6
82.22,-0.646227,1.24,14.6
82.32,-0.646227,1.24,14.6
82.42,-0.646227,1.24,14.6
82.52,-0.646227,1.24,14.6
82.62,-0.646227,1.24,14.6
82.72,-0.646227,1.24,14.6
82.82,-0.646227,1.24,14.6
82.92,-0.646227,1.24,14.6
83.02,-0.646227,1.24,14.6
83.12,-0.646227,1.24,14.6
83.22,-0.646227,1.24,14.6
83.32,-0.646227,1.24,14.6
83.42,-0.646227,1.24,14.6
83.52,-0.646227,1.24,14.6
83.62,-0.646227,1.24,14.6
83.72,-0.646227,1.24,14.6
83.82,-0.646227,1.24,14.6
83.92,-0.646227,1.24,14.6
84.02,-0.646227,1.24,14.6
84.12,-0.646227,1.24,14.6
84.22,-0.646227,1.24,14.6
84.32,-0.646227,1.24,14.6
84.42,-0.646227,1.24,14.6
84.52,-0.646227,1.24,14.6
84.62,-0.646227,1.24,14.6
84.72,-0.646227,1.24,14.6
84.82,-0.646227,1.24,14.6
84.92,-0.646227,1.24,14.6
85.02,-0.646227,1.24,14.6
85.12,-0.646227,1.24,14.6
85.22,-0.646227,1.24,14.6
85.32,-0.646227,1.24,14.6
85.42,-0.646227,1.24,14.6
85.52,-0.646227,1.24,14.6
85.62,-0.646227,1.24,14.6
85.72,-0.646227,1.24,14.6
85.82,-0.646227,1.24,14.6
85.92,-0.646227,1.24,14.6
86.02,-0.646227,1.24,14.6
86.12,-0.646227,1.24,14.6
86.22,-0.646227,1.24,14.6
86.32,-0.646227,1.24,14.6
86.42,-0.646227,1.24,14.6
86.52,-0.646227,1.24,14.6
86.62,-0.646227,1.24,14.6
86.72,-0.646227,1.24,14.6
86.82,-0.646227,1.24,14.6
86.92,-0.646227,1.24,14.6
87.02,-0.646227,1.24,14.6
87.12,-0.646227,1.24,14.6
87.22,-0.646227,1.24,14.6
87.32,-0.646227,1.24,14.6
87.42,-0.646227,1.24,14.6
87.52,-0.646227,1.24,14.6
87.62,-0.646227,1.24,14.6
87.72,-0.646227,1.24,14.6
87.82,-0.646227,1.24,14.6
87.92,-0.646227,1.24,14.6
88.02,-0.646227,1.24,14.6
88.12,-0.646227,1.24,14.6
88.22,-0.646227,1.24,14.6
88.32,-0.646227,1.24,14.6
88.42,-0.646227,1.24,14.6
88.52,-0.646227,1.24,14.6
88.62,-0.646227,1.24,14.6
88.72,-0.646227,1.24,14.6
88.82,-0.646227,1.24,14.6
88.92,-0.646227,1.24,14.6
89.02,-0.646227,1.24,14.6
89.12,-0.646227,1.24,14.6
89.22,-0.646227,1.24,14.6
89.32,-0.646227,1.24,14.6
89.42,-0.646227,1.24,14.6
89.52,-0.646227,1.24,14.6
89.62,-0.646227,1.24,14.6
89.72,-0.646227,1.24,14.6
89.82,-0.646227,1.24,14.6
89.92,-0.646227,1.24,14.6
90.02,-0.646227,1.24,14.6
90.12,-0.646227,1.24,14.6
90.22,-0.646227,1.24,14.6
90.32,-0.646227,1.24,14.6
90.42,-0.646227,1.24,14.6
90.52,-0.646227,1.24,14.6
90.62,-0.646227,1.24,14.6
90.72,-0.646227,1.24,14.6
90.82,-0.646227,1.24,14.6
90.92,-0.646227,1.24,14.6
91.02,-0.646227,1.24,14.6
91.12,-0.646227,1.24,14.6
91.22,-0.646227,1.24,14.6
91.32,-0.646227,1.24,14.6
91.42,-0.646227,1.24,14.6
91.52,-0.646227,1.24,14.6
91.62,-0.646227,1.24,14.6
91.72,-0.646227,1.24,14.6
91.82,-0.646227,1.24,14.6
91.92,-0.646227,1.24,14.6
92.02,-0.646227,1.24,14.6
92.12,-0.646227,1.24,14.6
92.22,-0.646227,1.24,14.6
92.32,-0.646227,1.24,14.6
92.42,-0.646227,1.24,14.6
92.52,-0.646227,1.24,14.6
92.62,-0.646227,1.24,14.6
92.72,-0.646227,1.24,14.6
92.82,-0.646227,1.24,14.6
92.92,-0.646227,1.24,14.6
93.02,-0.646227,1.24,14.6
93.12,-0.646227,1.24,14.6
93.22,-0.646227,1.24,14.6
93.32,-0.646227,1.24,14.6
93.42,-0.646227,1.24,14.6
93.52,-0.646227,1.24,14.6
93.62,-0.646227,1.24,14.6
93.72,-0.646227,1.24,14.6
93.82,-0.646227,1.24,14.6
93.92,-0.646227,1.24,14.6
94.02,-0.646227,1.24,14.6
94.12,-0.646227,1.24,14.6
94.22,-0.646227,1.24,14.6
94.32,-0.646227,1.24,14.6
94.42,-0.646227,1.24,14.6
94.52,-0.646227,1.24,14.6
94.62,-0.646227,1.24,14.6
94.72,-0.646227,1.24,14.6
94.82,-0.646227,1.24,14.6
94.92,-0.646227,1.24,14.6
95.02,-0.646227,1.24,14.6
95.12,-0.646227,1.24,14.6
95.22,-0.646227,1.24,14.6
95.32,-0.646227,1.24,14.6
95.42,-0.646227,1.24,14.6
95.52,-0.646227,1.24,14.6
95.62,-0.646227,1.24,14.6
95.72,-0.646227,1.24,14.6
95.82,-0.646227,1.24,14.6
95.92,-0.646227,1.24,14.6
96.02,-0.646227,1.24,14.6
96.12,-0.646227,1.24,14.6
96.22,-0.646227,1.24,14.6
96.32,-0.646227,1.24,14.6
96.42,-0.646227,1.24,14.6
96.52,-0.646227,1.24,14.6
96.62,-0.646227,1.24,14.6
96.72,-0.646227,1.24,14.6
96.82,-0.646227,1.24,14.6
96.92,-0.646227,1.24,14.6
97.02,-0.646227,1.24,14.6
97.12,-0.646227,1.24,14.6
97.22,-0.646227,1.24,14.6
97.32,-0.646227,1.24,14.6
97.42,-0.646227,1.24,14.6
97.52,-0.646227,1.24,14.6
97.62,-0.646227,1.24,14.6
97.72,-0.646227,1.24,14.6
97.82,-0.646227,1.24,14.6
97.92,-0.646227,1.24,14.6
98.02,-0.646227,1.24,14.6
98.12,-0.646227,1.24,14.6
98.22,-0.646227,1.24,14.6
98.32,-0.646227,1.24,14.6
98.42,-0.646227,1.24,14.6
98.52,-0.646227,1.24,14.6
98.62,-0.646227,1.24,14.6
98.72,-0.646227,1.24,14.6
98.82,-0.646227,1.24,14.6
98.92,-0.646227,1.24,14.6
99.02,-0.646227,1.24,14.6
99.12,-0.646227,1.24,14.6
99.22,-0.646227,1.24,14.6
99.32,-0.646227,1.24,14.6
99.42,-0.646227,1.24,14.6
99.52,-0.646227,1.24,14.6
99.62,-0.646227,1.24,14.6
99.72,-0.646227,1.24,14.6
99.82,-0.646227,1.24,14.6
99.92,-0.646227,1.24,14.6
100.02,-0.646227,1.24,14.6
100.12,-0.646227,1.24,14.6
100.22,-0.646227,1.24,14.6
100.32,-0.646227,1.24,14.6
100.42,-0.646227,1.24,14.6
100.52,-0.646227,1.24,14.6
100.62,-0.646227,1.24,14.6
100.72,-0.646227,1.24,14.6
100.82,-0.646227,1.24,14.6
100.92,-0.646227,1.24,14.6
101.02,-0.646227,1.24,14.6
101.12,-0.646227,1.24,14.6
101.22,-0.646227,1.24,14.6
101.32,-0.646227,1.24,14.6
101.42,-0.646227,1.24,14.6
101.52,-0.646227,1.24,14.6
101.62,-0.646227,1.24,14.6
101.72,-0.646227,1.24,14.6
101.82,-0.646227,1.24,14.6
101.92,-0.646227,1.24,14.6
102.02,-0.646227,1.24,14.6
102.12,-0.646227,1.24,14.6
102.22,-0.646227,1.24,14.6
102.32,-0.646227,1.24,14.6
102.42,-0.646227,1.24,14.6
102.52,-0.646227,1.24,14.6
102.62,-0.646227,1.24,14.6
102.72,-0.646227,1.24,14.6
102.82,-0.646227,1.24,14.6
102.92,-0.646227,1.24,14.6
103.02,-0.646227,1.24,14.6
103.12,-0.646227,1.24,14.6
103.22,-0.646227,1.24,14.6
103.32,-0.646227,1.24,14.6
103.42,-0.646227,1.24,14.6
103.52,-0.646227,1.24,14.6
103.62,-0.646227,1.24,14.6
103.72,-0.646227,1.24,14.6
103.82,-0.646227,1.24,14.6
103.92,-0.646227,1.24,14.6
104.02,-0.646227,1.24,14.6
104.12,-0.646227,1.24,14.6
104.22,-0.646227,1.24,14.6
104.32,-0.646227,1.24,14.6
104.42,-0.646227,1.24,14.6
104.52,-0.646227,1.24,14.6
104.62,-0.646227,1.24,14.6
104.72,-0.646227,1.24,14.6
104.82,-0.646227,1.24,14.6
104.92,-0.646227,1.24,14.6
105.02,-0.646227,1.24,14.6
105.12,-0.646227,1.24,14.6
105.22,-0.646227,1.24,14.6
105.32,-0.646227,1.24,14.6
105.42,-0.646227,1.24,14.6
105.52,-0.646227,1.24,14.6
105.62,-0.646227,1.24,14.6
105.72,-0.646227,1.24,14.6
105.82,-0.646227,1.24,14.6
105.92,-0.646227,1.24,14.6
106.02,-0.646227,1.24,14.6
106.12,-0.646227,1.24,14.6
106.22,-0.646227,1.24,14.6
106.32,-0.646227,1.24,14.6
106.42,-0.646227,1.24,14.6
106.52,-0.646227,1.24,14.6
106.62,-0.646227,1.24,14.6
106.72,-0.646227,1.24,14.6
106.82,-0.646227,1.24,14.6
106.92,-0.646227,1.24,14.6
107.02,-0.646227,1.24,14.6
107.12,-0.646227,1.24,14.6
107.22,-0.646227,1.24,14.6
107.32,-0.646227,1.24,14.6
107.42,-0.646227,1.24,14.6
107.52,-0.646227,1.24,14.6
107.62,-0.646227,1.24,14.6
107.72,-0.646227,1.24,14.6
107.82,-0.646227,1.24,14.6
107.92,-0.646227,1.24,14.6
108.02,-0.646227,1.24,14.6
108.12,-0.646227,1.24,14.6
108.22,-0.646227,1.24,14.6
108.32,-0.646227,1.24,14.6
108.42,-0.646227,1.24,14.6
108.52,-0.646227,1.24,14.6
108.62,-0.646227,1.24,14.6
108.72,-0.646227,1.24,14.6
108.82,-0.646227,1.24,14.6
108.92,-0.646227,1.24,14.6
109.02,-0.646227,1.24,14.6
109.12,-0.646227,1.24,14.6
109.22,-0.646227,1.24,14.6
109.32,-0.646227,1.24,14.6
109.42,-0.646227,1.24,14.6
109.52,-0.646227,1.24,14.6
109.62,-0.646227,1.24,14.6
109.72,-0.646227,1.24,14.6
109.82,-0.646227,1.24,14.6
109.92,-0.646227,1.24,14.6
110.02,-0.646227,1.24,14.6
110.12,-0.646227,1.24,14.6
110.22,-0.646227,1.24,14.6
110.32,-0.646227,1.24,14.6
110.42,-0.646227,1.24,14.6
110.52,-0.646227,1.24,14.6
110.62,-0.646227,1.24,14.6
110.72,-0.646227,1.24,14.6
110.82,-0.646227,1.24,14.6
110.92,-0.646227,1.24,14.6
111.02,-0.646227,1.24,14.6
111.12,-0.646227,1.24,14.6
111.22,-0.646227,1.24,14.6
111.32,-0.646227,1.24,14.6
111.42,-0.646227,1.24,14.6
111.52,-0.646227,1.24,14.6
111.62,-0.646227,1.24,14.6
111.72,-0.646227,1.24,14.6
111.82,-0.646227,1.24,14.6
111.92,-0.646227,1.24,14.6
112.02,-0.646227,1.24,14.6
112.12,-0.646227,1.24,14.6
112.22,-0.646227,1.24,14.6
112.32,-0.646227,1.24,14.6
112.42,-0.646227,1.24,14.6
112.52,-0.646227,1.24,14.6
112.62,-0.646227,1.24,14.6
112.72,-0.646227,1.24,14.6
112.82,-0.646227,1.24,14.6
112.92,-0.646227,1.24,14.6
113.02,-0.646227,1.24,14.6
113.12,-0.646227,1.24,14.6
113.22,-0.646227,1.24,14.6
113.32,-0.646227,1.24,14.6
113.42,-0.646227,1.24,14.6
113.52,-0.646227,1.24,14.6
113.62,-0.646227,1.24,14.6
113.72,-0.646227,1.24,14.6
113.82,-0.646227,1.24,14.6
113.92,-0.646227,1.24,14.6
114.02,-0.646227,1.24,14.6
114.12,-0.646227,1.24,14.6
114.22,-0.646227,1.24,14.6
114.32,-0.646227,1.24,14.6
114.42,-0.646227,1.24,14.6
114.52,-0.646227,1.24,14.6
114.62,-0.646227,1.24,14.6
114.72,-0.646227,1.24,14.6
114.82,-0.646227,1.24,14.6
114.92,-0.646227,1.24,14.6
115.02,-0.646227,1.24,14.6
115.12,-0.646227,1.24,14.6
115.22,-0.646227,1.24,14.6
115.32,-0.646227,1.24,14.6
115.42,-0.646227,1.24,14.6
115.52,-0.646227,1.24,14.6
115.62,-0.646227,1.24,14.6
115.72,-0.646227,1.24,14.6
115.82,-0.646227,1.24,14.6
115.92,-0.646227,1.24,14.6
116.02,-0.646227,1.24,14.6
116.12,-0.646227,1.24,14.6
116.22,-0.646227,1.24,14.6
116.32,-0.646227,1.24,14.6
116.42,-0.646227,1.24,14.6
116.52,-0.646227,1.24,14.6
116.62,-0.646227,1.24,14.6
116.72,-0.646227,1.24,14.6
116.82,-0.646227,1.24,14.6
116.92,-0.646227,1.24,14.6
117.02,-0.646227,1.24,14.6
117.12,-0.646227,1.24,14.6
117.22,-0.646227,1.24,14.6
117.32,-0.646227,1.24,14.6
117.42,-0.646227,1.24,14.6
117.52,-0.646227,1.24,14.6
117.62,-0.646227,1.24,14.6
117.72,-0.646227,1.24,14.6
117.82,-0.646227,1.24,14.6
117.92,-0.646227,1.24,14.6
118.02,-0.646227,1.24,14.6
118.12,-0.646227,1.24,14.6
118.22,-0.646227,1.24,14.6
118.32,-0.646227,1.24,14.6
118.42,-0.646227,1.24,14.6
118.52,-0.646227,1.24,14.6
118.62,-0.646227,1.24,14.6
118.72,-0.646227,1.24,14.6
118.82,-0.646227,1.24,14.6
118.92,-0.646227,1.24,14.6
119.02,-0.646227,1.24,14.6
119.12,-0.646227,1.24,14.6
119.22,-0.646227,1.24,14.6
119.32,-0.646227,1.24,14.6
119.42,-0.646227,1.24,14.6
119.52,-0.646227,1.24,14.6
119.62,-0.646227,1.24,14.6
119.72,-0.646227,1.24,14.6
119.82,-0.646227,1.24,14.6
119.92,-0.646227,1.24,14.6
120.02,-0.646227,1.24,14.6
120.12,-0.646227,1.24,14.6
120.22,-0.646227,1.24,14.6
120.32,-0.646227,1.24,14.6
120.42,-0.646227,1.24,14.6
120.52,-0.646227,1.24,14.6
120.62,-0.646227,1.24,14.6
120.72,-0.646227,1.24,14.6
120.82,-0.646227,1.24,14.6
120.92,-0.646227,1.24,14.6
121.02,-0.646227,1.24,14.6
121.12,-0.646227,1.24,14.6
121.22,-0.646227,1.24,14.6
121.32,-0.646227,1.24,14.6
121.42,-0.646227,1.24,14.6
121.52,-0.646227,1.24,14.6
121.62,-0.646227,1.24,14.6
121.72,-0.646227,1.24,14.6
121.82,-0.646227,1.24,14.6
121.92,-0.646227,1.24,14.6
122.02,-0.646227,1.24,14.6
122.12,-0.646227,1.24,14.6
122.22,-0.646227,1.24,14.6
122.32,-0.646227,1.24,14.6
122.42,-0.646227,1.24,14.6
122.52,-0.646227,1.24,14.6
122.62,-0.646227,1.24,14.6
122.72,-0.646227,1.24,14.6
122.82,-0.646227,1.24,14.6
122.92,-0.646227,1.24,14.6
123.02,-0.646227,1.24,14.6
123.12,-0.646227,1.24,14.6
123.22,-0.646227,1.24,14.6
123.32,-0.646227,1.24,14.6
123.42,-0.646227,1.24,14.6
123.52,-0.646227,1.24,14.6
123.62,-0.646227,1.24,14.6
123.72,-0.646227,1.24,14.6
123.82,-0.646227,1.24,14.6
123.92,-0.646227,1.24,14.6
124.02,-0.646227,1.24,14.6
124.12,-0.646227,1.24,14.6
124.22,-0.646227,1.24,14.6
124.32,-0.646227,1.24,14.6
124.42,-0.646227,1.24,14.6
124.52,-0.646227,1.24,14.6
124.62,-0.646227,1.24,14.6
124.72,-0.646227,1.24,14.6
124.82,-0.646227,1.24,14.6
124.92,-0.646227,1.24,14.6
125.02,-0.646227,1.24,14.6
125.12,-0.646227,1.24,14.6
125.22,-0.646227,1.24,14.6
125.32,-0.646227,1.24,14.6
125.42,-0.646227,1.24,14.6
125.52,-0.646227,1.24,14.6
125.62,-0.646227,1.24,14.6
125.72,-0.646227,1.24,14.6
125.82,-0.646227,1.24,14.6
125.92,-0.646227,1.24,14.6
126.02,-0.646227,1.24,14.6
126.12,-0.646227,1.24,14.6
126.22,-0.646227,1.24,14.6
126.32,-0.646227,1.24,14.6
126.42,-0.646227,1.24,14.6
126.52,-0.646227,1.24,14.6
126.62,-0.646227,1.24,14.6
126.72,-0.646227,1.24,14.6
126.82,-0.646227,1.24,14.6
126.92,-0.646227,1.24,14.6
127.02,-0.646227,1.24,14.6
127.12,-0.646227,1.24,14.6
127.22,-0.646227,1.24,14.6
127.32,-0.646227,1.24,14.6
127.42,-0.646227,1.24,14.6
127.52,-0.646227,1.24,14.6
127.62,-0.646227,1.24,14.6
127.72,-0.646227,1.24,14.6
127.82,-0.646227,1.24,14.6
127.92,-0.646227,1.24,14.6
128.02,-0.646227,1.24,14.6
128.12,-0.646227,1.24,14.6
128.22,-0.646227,1.24,14.6
128.32,-0.646227,1.24,14.6
128.42,-0.646227,1.24,14.6
128.52,-0.646227,1.24,14.6
128.62,-0.646227,1.24,14.6
128.72,-0.646227,1.24,14.6
128.82,-0.646227,1.24,14.6
128.92,-0.646227,1.24,14.6
129.02,-0.646227,1.24,14.6
129.12,-0.646227,1.24,14.6
129.22,-0.646227,1.24,14.6
129.32,-0.646227,1.24,14.6
129.42,-0.646227,1.24,14.6
129.52,-0.646227,1.24,14.6
129.62,-0.646227,1.24,14.6
129.72,-0.646227,1.24,14.6
129.82,-0.646227,1.24,14.6
129.92,-0.646227,1.24,14.6
130.02,-0.646227,1.24,14.6
130.12,-0.646227,1.24,14.6
130.22,-0.646227,1.24,14.6
130.32,-0.646227,1.24,14.6
130.42,-0.646227,1.24,14.6
130.52,-0.646227,1.24,14.6
130.62,-0.646227,1.24,14.6
130.72,-0.646227,1.24,14.6
130.82,-0.646227,1.24,14.6
130.92,-0.646227,1.24,14.6
131.02,-0.646227,1.24,14.6
131.12,-0.646227,1.24,14.6
131.22,-0.646227,1.24,14.6
131.32,-0.646227,1.24,14.6
131.42,-0.646227,1.24,14.6
131.52,-0.646227,1.24,14.6
131.62,-0.646227,1.24,14.6
131.72,-0.646227,1.24,14.6
131.82,-0.646227,1.24,14.6
131.92,-0.646227,1.24,14.6
132.02,-0.646227,1.24,14.6
132.12,-0.646227,1.24,14.6
132.22,-0.646227,1.24,14.6
132.32,-0.646227,1.24,14.6
132.42,-0.646227,1.24,14.6
132.52,-0.646227,1.24,14.6
132.62,-0.646227,1.24,14.6
132.72,-0.646227,1.24,14.6
132.82,-0.646227,1.24,14.6
132.92,-0.646227,1.24,14.6
133.02,-0.646227,1.24,14.6
133.12,-0.646227,1.24,14.6
133.22,-0.646227,1.24,14.6
133.32,-0.646227,1.24,14.6
133.42,-0.646227,1.24,14.6
133.52,-0.646227,1.24,14.6
133.62,-0.646227,1.24,14.6
133.72,-0.646227,1.24,14.6
133.82,-0.646227,1.24,14.6
133.92,-0.646227,1.24,14.6
134.02,-0.646227,1.24,14.6
134.12,-0.646227,1.24,14.6
134.22,-0.646227,1.24,14.6
134.32,-0.646227,1.24,14.6
134.42,-0.646227,1.24,14.6
134.52,-0.646227,1.24,14.6
134.62,-0.646227,1.24,14.6
134.72,-0.646227,1.24,14.6
134.82,-0.646227,1.24,14.6
134.92,-0.646227,1.24,14.6
135.02,-0.646227,1.24,14.6
135.12,-0.646227,1.24,14.6
135.22,-0.646227,1.24,14.6
135.32,-0.646227,1.24,14.6
135.42,-0.646227,1.24,14.6
135.52,-0.646227,1.24,14.6
135.62,-0.646227,1.24,14.6
135.72,-0.646227,1.24,14.6
135.82,-0.646227,1.24,14.6
135.92,-0.646227,1.24,14.6
136.02,-0.646227,1.24,14.6
136.12,-0.646227,1.24,14.6
136.22,-0.646227,1.24,14.6
136.32,-0.646227,1.24,14.6
136.42,-0.646227,1.24,14.6
136.52,-0.646227,1.24,14.6
136.62,-0.646227,1.24,14.6
136.72,-0.646227,1.24,14.6
136.82,-0.646227,1.24,14.6
136.92,-0.646227,1.24,14.6
137.02,-0.646227,1.24,14.6
137.12,-0.646227,1.24,14.6
137.22,-0.646227,1.24,14.6
137.32,-0.646227,1.24,14.6
137.42,-0.646227,1.24,14.6
137.52,-0.646227,1.24,14.6
137.62,-0.646227,1.24,14.6
137.72,-0.646227,1.24,14.6
137.82,-0.646227,1.24,14.6
137.92,-0.646227,1.24,14.6
138.02,-0.646227,1.24,14.6
138.12,-0.646227,1.24,14.6
138.22,-0.646227,1.24,14.6
138.32,-0.646227,1.24,14.6
138.42,-0.646227,1.24,14.6
138.52,-0.646227,1.24,14.6
138.62,-0.646227,1.24,14.6
138.72,-0.646227,1.24,14.6
138.82,-0.646227,1.24,14.6
138.92,-0.646227,1.24,14.6
139.02,-0.646227,1.24,14.6
139.12,-0.646227,1.24,14.6
139.22,-0.646227,1.24,14.6
139.32,-0.646227,1.24,14.6
139.42,-0.646227,1.24,14.6
139.52,-0.646227,1.24,14.6
139.62,-0.646227,1.24,14.6
139.72,-0.646227,1.24,14.6
139.82,-0.646227,1.24,14.6
139.92,-0.646227,1.24,14.6
140.02,-0.646227,1.24,14.6
140.12,-0.646227,1.24,14.6
140.22,-0.646227,1.24,14.6
140.32,-0.646227,1.24,14.6
140.42,-0.646227,1.24,14.6
140.52,-0.646227,1.24,14.6
140.62,-0.646227,1.24,14.6
140.72,-0.646227,1.24,14.6
140.82,-0.646227,1.24,14.6
140.92,-0.646227,1.24,14.6
141.02,-0.646227,1.24,14.6
141.12,-0.646227,1.24,14.6
141.22,-0.646227,1.24,14.6
141.32,-0.646227,1.24,14.6
141.42,-0.646227,1.24,14.6
141.52,-0.646227,1.24,14.6
141.62,-0.646227,1.24,14.6
141.72,-0.646227,1.24,14.6
141.82,-0.646227,1.24,14.6
141.92,-0.646227,1.24,14.6
142.02,-0.646227,1.24,14.6
142.12,-0.646227,1.24,14.6
142.22,-0.646227,1.24,14.6
142.32,-0.646227,1.24,14.6
142.42,-0.646227,1.24,14.6
142.52,-0.646227,1.24,14.6
142.62,-0.646227,1.24,14.6
142.72,-0.646227,1.24,14.6
142.82,-0.646227,1.24,14.6
142.92,-0.646227,1.24,14.6
143.02,-0.646227,1.24,14.6
143.12,-0.646227,1.24,14.6
143.22,-0.646227,1.24,14.6
143.32,-0.646227,1.24,14.6
143.42,-0.646227,1.24,14.6
143.52,-0.646227,1.24,14.6
143.62,-0.646227,1.24,14.6
143.72,-0.646227,1.24,14.6
143.82,-0.646227,1.24,14.6
143.92,-0.646227,1.24,14.6
144.02,-0.646227,1.24,14.6
144.12,-0.646227,1.24,14.6
144.22,-0.646227,1.24,14.6
144.32,-0.646227,1.24,14.6
144.42,-0.646227,1.24,14.6
144.52,-0.646227,1.24,14.6
144.62,-0.646227,1.24,14.6
144.72,-0.646227,1.24,14.6
144.82,-0.646227,1.24,14.6
144.92,-0.646227,1.24,14.6
145.02,-0.646227,1.24,14.6
145.12,-0.646227,1.24,14.6
145.22,-0.646227,1.24,14.6
145.32,-0.646227,1.24,14.6
145.42,-0.646227,1.24,14.6
145.52,-0.646227,1.24,14.6
145.62,-0.646227,1.24,14.6
145.72,-0.646227,1.24,14.6
145.82,-0.646227,1.24,14.6
145.92,-0.646227,1.24,14.6
146.02,-0.646227,1.24,14.6
146.12,-0.646227,1.24,14.6
146.22,-0.646227,1.24,14.6
146.32,-0.646227,1.24,14.6
146.42,-0.646227,1.24,14.6
146.52,-0.646227,1.24,14.6
146.62,-0.646227,1.24,14.6
146.72,-0.646227,1.24,14.6
146.82,-0.646227,1.24,14.6
146.92,-0.646227,1.24,14.6
147.02,-0.646227,1.24,14.6
147.12,-0.646227,1.24,14.6
147.22,-0.646227,1.24,14.6
147.32,-0.646227,1.24,14.6
147.42,-0.646227,1.24,14.6
147.52,-0.646227,1.24,14.6
147.62,-0.646227,1.24,14.6
147.72,-0.646227,1.24,14.6
147.82,-0.646227,1.24,14.6
147.92,-0.646227,1.24,14.6
148.02,-0.646227,1.24,14.6
148.12,-0.646227,1.24,14.6
148.22,-0.646227,1.24,14.6
148.32,-0.646227,1.24,14.6
148.42,-0.646227,1.24,14.6
148.52,-0.646227,1.24,14.6
148.62,-0.646227,1.24,14.6
148.72,-0.646227,1.24,14.6
148.82,-0.646227,1.24,14.6
148.92,-0.646227,1.24,14.6
149.02,-0.646227,1.24,14.6
149.12,-0.646227,1.24,14.6
149.22,-0.646227,1.24,14.6
149.32,-0.646227,1.24,14.6
149.42,-0.646227,1.24,14.6
149.52,-0.646227,1.24,14.6
149.62,-0.646227,1.24,14.6
149.72,-0.646227,1.24,14.6
149.82,-0.646227,1.24,14.6
149.92,-0.646227,1.24,14.6
150.02,-0.646227,1.24,14.6
150.12,-0.646227,1.24,14.6
150.22,-0.646227,1.24,14.6
150.32,-0.646227,1.24,14.6
150.42,-0.646227,1.24,14.6
150.52,-0.646227,1.24,14.6
150.62,-0.646227,1.24,14.6
150.72,-0.646227,1.24,14.6
150.82,-0.646227,1.24,14.6
150.92,-0.646227,1.24,14.6
151.02,-0.646227,1.24,14.6
151.12,-0.646227,1.24,14.6
151.22,-0.646227,1.24,14.6
151.32,-0.646227,1.24,14.6
151.42,-0.646227,1.24,14.6
151.52,-0.646227,1.24,14.6
151.62,-0.646227,1.24,14.6
151.72,-0.646227,1.24,14.6
151.82,-0.646227,1.24,14.6
151.92,-0.646227,1.24,14.6
152.02,-0.646227,1.24,14.6
152.12,-0.646227,1.24,14.6
152.22,-0.646227,1.24,14.6
152.32,-0.646227,1.24,14.6
152.42,-0.646227,1.24,14.6
152.52,-0.646227,1.24,14.6
152.62,-0.646227,1.24,14.6
152.72,-0.646227,1.24,14.6
152.82,-0.646227,1.24,14.6
152.92,-0.646227,1.24,14.6
153.02,-0.646227,1.24,14.6
153.12,-0.646227,1.24,14.6
153.22,-0.646227,1.24,14.6
153.32,-0.646227,1.24,14.6
153.42,-0.646227,1.24,14.6
153.52,-0.646227,1.24,14.6
153.62,-0.646227,1.24,14.6
153.72,-0.646227,1.24,14.6
153.82,-0.646227,1.24,14.6
153.92,-0.646227,1.24,14.6
154.02,-0.646227,1.24,14.6
154.12,-0.646227,1.24,14.6
154.22,-0.646227,1.24,14.6
154.32,-0.646227,1.24,14.6
154.42,-0.646227,1.24,14.6
154.52,-0.646227,1.24,14.6
154.62,-0.646227,1.24,14.6
154.72,-0.646227,1.24,14.6
154.82,-0.646227,1.24,14.6
154.92,-0.646227,1.24,14.6
155.02,-0.646227,1.24,14.6
155.12,-0.646227,1.24,14.6
155.22,-0.646227,1.24,14.6
